exit_type,exit_time,return,mfe,mae,stop_hit,target_hit,ambiguous,holding_days,symbol,signal_time,entry_time,entry_price,policy,survivor
TARGET,2025-08-27 04:00:00+00:00,0.03293409228661037,0.04196642685851315,-0.00415052573325958,False,True,False,5,XOM,2025-08-20 04:00:00+00:00,2025-08-21 04:00:00+00:00,108.42,ATR_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-09-30 04:00:00+00:00,-0.01672554407082738,0.03231715295041204,-0.023594574556238812,True,False,False,5,XOM,2025-09-23 04:00:00+00:00,2025-09-24 04:00:00+00:00,114.645,ATR_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-11-10 05:00:00+00:00,-0.01593822985597515,0.008600136239782064,-0.01685967302452318,True,False,False,1,XOM,2025-11-07 05:00:00+00:00,2025-11-10 05:00:00+00:00,117.44,ATR_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-01-14 05:00:00+00:00,0.038300512606406434,0.06924825458678363,-0.0049521026140608715,False,True,False,4,XOM,2026-01-08 05:00:00+00:00,2026-01-09 05:00:00+00:00,123.18,ATR_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-08 04:00:00+00:00,-0.018923454626037728,0.0005926029211837935,-0.02523791264335762,True,False,False,1,XOM,2026-07-07 04:00:00+00:00,2026-07-08 04:00:00+00:00,143.435,ATR_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-04-16 04:00:00+00:00,-0.01597200036044011,0.022707724066747037,-0.03509375537588155,True,False,False,3,AAPL,2024-04-11 04:00:00+00:00,2024-04-12 04:00:00+00:00,174.39,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2024-05-03 04:00:00+00:00,0.057240359076085046,0.1000823723228994,-0.004795245940221182,False,True,False,6,AAPL,2024-04-25 04:00:00+00:00,2024-04-26 04:00:00+00:00,169.96,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-07 04:00:00+00:00,-0.01984595325206684,0.03131515795271245,-0.03340021243951374,True,False,False,3,AAPL,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,254.19,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2024-06-27 04:00:00+00:00,0.05115166872117971,0.06445083626291681,-0.012623841482901854,False,True,False,5,AMZN,2024-06-20 04:00:00+00:00,2024-06-21 04:00:00+00:00,187.74,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-09-04 04:00:00+00:00,-0.021797932542361953,0.0027008777852801646,-0.029146972766149082,True,False,False,2,AMZN,2024-08-30 04:00:00+00:00,2024-09-03 04:00:00+00:00,177.72,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2024-09-24 04:00:00+00:00,0.08320741472236426,0.08453402182060477,-0.023986008161905548,False,True,False,10,AMZN,2024-09-10 04:00:00+00:00,2024-09-11 04:00:00+00:00,180.105,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-09-10 04:00:00+00:00,-0.019900323750402404,0.015519367320039112,-0.02574514222543478,True,False,False,4,AMZN,2025-09-04 04:00:00+00:00,2025-09-05 04:00:00+00:00,235.19,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-01-08 05:00:00+00:00,0.058724966334831485,0.060581930874187506,-0.0009038867128653427,False,True,False,3,AMZN,2026-01-05 05:00:00+00:00,2026-01-06 05:00:00+00:00,232.33,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-08-12 04:00:00+00:00,-0.03570274387898009,0.031150131063952147,-0.040881180652806215,True,False,False,8,AMZN,2026-07-31 04:00:00+00:00,2026-08-03 04:00:00+00:00,278.49,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-02-16 05:00:00+00:00,0.010453272734650687,0.051779409974434865,-0.01563527167958456,False,False,False,10,AVGO,2024-02-02 05:00:00+00:00,2024-02-05 05:00:00+00:00,1232.15,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-09-25 04:00:00+00:00,0.10822756835259195,0.11826734861400512,-0.00947149081265386,False,False,False,10,AVGO,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,158.37,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-10-23 04:00:00+00:00,-0.03368488685513704,0.0019197016235190656,-0.0534774023694603,True,False,False,4,AVGO,2024-10-17 04:00:00+00:00,2024-10-18 04:00:00+00:00,182.32,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-10-31 04:00:00+00:00,-0.031043476160960815,0.009184650926917115,-0.05668563700907192,True,False,False,2,AVGO,2024-10-29 04:00:00+00:00,2024-10-30 04:00:00+00:00,177.47,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-11-12 05:00:00+00:00,-0.028642149929278604,0.017436743674367428,-0.04724972497249724,True,False,False,4,AVGO,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,181.8,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-04-21 04:00:00+00:00,-0.07282146522652855,0.06026912988938293,-0.07800205268559701,True,False,False,7,AVGO,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,175.38,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-12-09 05:00:00+00:00,0.05643065086296528,0.05840611353711789,-0.036546059471823655,False,False,False,10,AVGO,2025-11-24 05:00:00+00:00,2025-11-25 05:00:00+00:00,384.72,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-02-12 05:00:00+00:00,-0.04563486342084344,0.0034603073906398496,-0.04958332131837706,True,False,False,3,AVGO,2026-02-09 05:00:00+00:00,2026-02-10 05:00:00+00:00,346.79,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-07-13 04:00:00+00:00,-0.04082571169338023,0.012839156319524703,-0.04657146053171257,True,False,False,3,AVGO,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,402.285,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-02-16 05:00:00+00:00,-0.024971563382061746,0.006930109112356364,-0.03184901209082858,True,False,False,1,BAC,2024-02-15 05:00:00+00:00,2024-02-16 05:00:00+00:00,33.91,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2024-10-15 04:00:00+00:00,0.05363797692990224,0.07627329192546584,-0.013167701863354031,False,True,False,7,BAC,2024-10-04 04:00:00+00:00,2024-10-07 04:00:00+00:00,40.25,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-11-20 05:00:00+00:00,0.023100844069302573,0.04442470013327404,-0.011328298533984982,False,False,False,10,BAC,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,45.02,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-03-27 04:00:00+00:00,-0.026009436596945656,0.010597798127379265,-0.03611482662825383,True,False,False,3,BAC,2026-03-24 04:00:00+00:00,2026-03-25 04:00:00+00:00,48.595,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-01 04:00:00+00:00,-0.022273117663899167,0.0016032064128255197,-0.022444889779559052,True,False,False,1,BAC,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,49.9,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-06-04 04:00:00+00:00,0.05767623875442163,0.059270813023981184,-0.008188730746734318,False,True,False,4,BAC,2026-05-29 04:00:00+00:00,2026-06-01 04:00:00+00:00,51.29,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-07-01 04:00:00+00:00,-0.018518005510651525,0.0,-0.02898312922328783,True,False,False,1,CAT,2024-06-28 04:00:00+00:00,2024-07-01 04:00:00+00:00,335.195,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-11-08 05:00:00+00:00,-0.022839834110227608,0.0037308061420344707,-0.05832533589251443,True,False,False,2,CAT,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,416.8,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-01-21 05:00:00+00:00,0.0537960141474787,0.06109104332006221,-0.012853639887151602,False,True,False,4,CAT,2025-01-14 05:00:00+00:00,2025-01-15 05:00:00+00:00,379.27,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-03-11 04:00:00+00:00,-0.028278565464364802,0.01458351328784091,-0.03149923699288815,True,False,False,2,CAT,2025-03-07 05:00:00+00:00,2025-03-10 04:00:00+00:00,347.31,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-04-09 04:00:00+00:00,0.10260443527591545,0.12619806045161752,-0.0026474127557160054,False,True,False,5,CAT,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,706.35,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-08-19 04:00:00+00:00,-0.04523873395027378,0.03548018381581097,-0.06003755627609697,True,False,False,5,CAT,2026-08-12 04:00:00+00:00,2026-08-13 04:00:00+00:00,857.38,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-01-27 05:00:00+00:00,-0.016756043816584354,0.02223538307784234,-0.01698984205210652,True,False,False,5,COST,2025-01-17 05:00:00+00:00,2025-01-21 05:00:00+00:00,945.565,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-04-24 04:00:00+00:00,0.007210073443584708,0.03246598973235959,-0.025137125680463668,False,False,False,10,COST,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,968.09,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-08-05 04:00:00+00:00,-0.011400712516418499,0.0055942734791554205,-0.01719215752130654,True,False,False,2,COST,2025-08-01 04:00:00+00:00,2025-08-04 04:00:00+00:00,952.76,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-10-10 04:00:00+00:00,-0.015545564899540065,0.0,-0.016454852329604974,True,False,False,1,COST,2025-10-09 04:00:00+00:00,2025-10-10 04:00:00+00:00,945.01,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-11-05 05:00:00+00:00,-0.012914573895438597,0.0054634343563308985,-0.013001590620129067,True,False,False,1,COST,2025-11-04 05:00:00+00:00,2025-11-05 05:00:00+00:00,939.885,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-01-08 05:00:00+00:00,0.04159379483764791,0.0667781353428234,-0.0013399145661311396,False,True,False,3,COST,2026-01-05 05:00:00+00:00,2026-01-06 05:00:00+00:00,873.19,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-05-18 04:00:00+00:00,0.056221372200457864,0.059201781448800395,0.0,False,True,False,4,COST,2026-05-12 04:00:00+00:00,2026-05-13 04:00:00+00:00,1019.395,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-07-09 04:00:00+00:00,-0.021691982269894217,0.0010285420416560331,-0.027347432930487692,True,False,False,1,COST,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,933.36,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-02-08 05:00:00+00:00,0.03865614248127924,0.04071375565000346,-0.011333738109694291,False,False,False,10,CVX,2024-01-25 05:00:00+00:00,2024-01-26 05:00:00+00:00,148.23,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2024-07-18 04:00:00+00:00,0.043138137523700326,0.04567300041376243,-0.0058563289729144374,False,True,False,4,CVX,2024-07-12 04:00:00+00:00,2024-07-15 04:00:00+00:00,157.095,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-11-03 05:00:00+00:00,-0.01644477116175236,0.0005717552887365418,-0.02436312813671304,True,False,False,1,CVX,2025-10-31 04:00:00+00:00,2025-11-03 05:00:00+00:00,157.41,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-11-12 05:00:00+00:00,-0.016821979142019994,0.006179131099503188,-0.03108676264492294,True,False,False,2,CVX,2025-11-10 05:00:00+00:00,2025-11-11 05:00:00+00:00,156.98,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-06-25 04:00:00+00:00,-0.01661901970338331,0.02416862076316373,-0.021050948625026544,True,False,False,7,DE,2024-06-13 04:00:00+00:00,2024-06-14 04:00:00+00:00,375.28,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-07-29 04:00:00+00:00,-0.023592307377673927,0.014576121190036151,-0.033056560555974834,True,False,False,2,DE,2024-07-25 04:00:00+00:00,2024-07-26 04:00:00+00:00,384.19,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-08-29 04:00:00+00:00,0.02235301986489202,0.030700287606180154,-0.005150157180121573,False,False,False,10,DE,2024-08-15 04:00:00+00:00,2024-08-16 04:00:00+00:00,373.775,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-10-31 04:00:00+00:00,0.006315789473684275,0.05370057267521133,-0.003326970275429497,False,False,False,10,DE,2025-10-17 04:00:00+00:00,2025-10-20 04:00:00+00:00,458.375,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-01-07 05:00:00+00:00,-0.01770157621297952,0.004366139305526984,-0.02632011506061227,True,False,False,1,DE,2026-01-06 05:00:00+00:00,2026-01-07 05:00:00+00:00,486.7,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-06-10 04:00:00+00:00,-0.029102718519777526,0.041690373971964956,-0.034448869808100135,True,False,False,6,DE,2026-06-02 04:00:00+00:00,2026-06-03 04:00:00+00:00,579.99,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-05-06 04:00:00+00:00,0.06710997442455247,0.07682864450127891,-0.014731457800511438,False,False,False,10,GE,2025-04-22 04:00:00+00:00,2025-04-23 04:00:00+00:00,195.5,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-12-17 05:00:00+00:00,-0.023962596364328514,0.026115922718187967,-0.028064623584277193,True,False,False,3,GE,2025-12-12 05:00:00+00:00,2025-12-15 05:00:00+00:00,300.2,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-16 04:00:00+00:00,-0.037605143686769704,0.02956928536860781,-0.03894176480077427,True,False,False,7,GE,2026-04-07 04:00:00+00:00,2026-04-08 04:00:00+00:00,309.95,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-05-08 04:00:00+00:00,-0.03465329313543597,0.006266233766233809,-0.036233766233766285,True,False,False,2,GE,2026-05-06 04:00:00+00:00,2026-05-07 04:00:00+00:00,308.0,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-01-06 05:00:00+00:00,-0.008946464357285966,0.0009202077624637095,-0.009304322931577347,True,False,False,2,GLD,2025-01-02 05:00:00+00:00,2025-01-03 05:00:00+00:00,244.51,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-05-22 04:00:00+00:00,0.1007564154658831,0.10499171693808007,-0.002094208108023632,False,True,False,7,GOOGL,2025-05-13 04:00:00+00:00,2025-05-14 04:00:00+00:00,159.965,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-08-18 04:00:00+00:00,0.044838212634822794,0.060195172059578805,-0.005187467899332221,False,False,False,10,GOOGL,2025-08-04 04:00:00+00:00,2025-08-05 04:00:00+00:00,194.7,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-07-16 04:00:00+00:00,-0.029431460523672404,0.004968860912073936,-0.0561441103596062,True,False,False,1,GOOGL,2026-07-15 04:00:00+00:00,2026-07-16 04:00:00+00:00,373.325,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-08-11 04:00:00+00:00,-0.03833095853782975,0.051977725786370055,-0.060351078821710535,True,False,False,7,GOOGL,2026-07-31 04:00:00+00:00,2026-08-03 04:00:00+00:00,365.445,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-02-13 05:00:00+00:00,-0.020196100904711467,0.025570019928051968,-0.027847511581562623,True,False,False,10,GS,2024-01-30 05:00:00+00:00,2024-01-31 05:00:00+00:00,386.39,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-01-30 05:00:00+00:00,0.06481748335805326,0.06483622824714197,-0.00526497072282639,False,True,False,10,GS,2025-01-15 05:00:00+00:00,2025-01-16 05:00:00+00:00,609.69,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-02 04:00:00+00:00,-0.0273142085801803,0.003945706160262574,-0.04067423119299929,True,False,False,2,GS,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,866.765,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-06-02 04:00:00+00:00,0.0764703409120564,0.08969492763919051,-0.014801997280126655,False,True,False,8,GS,2026-05-20 04:00:00+00:00,2026-05-21 04:00:00+00:00,985.34,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-01-30 05:00:00+00:00,0.019495003568879454,0.026989650249821695,-0.006290149892933639,False,False,False,10,IWM,2025-01-15 05:00:00+00:00,2025-01-16 05:00:00+00:00,224.16,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-04-09 04:00:00+00:00,0.07238200202931999,0.07310800881704638,-0.00036737692872890193,False,True,False,5,IWM,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,244.98,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2026-05-14 04:00:00+00:00,0.021033740129217326,0.032160804020100464,-0.008865757358219817,False,False,False,10,IWM,2026-04-30 04:00:00+00:00,2026-05-01 04:00:00+00:00,278.6,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-01-23 05:00:00+00:00,-0.011794512211256158,0.009631413224671315,-0.031055133666728407,True,False,False,2,JNJ,2024-01-19 05:00:00+00:00,2024-01-22 05:00:00+00:00,161.97,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-04-30 04:00:00+00:00,-0.01586096163860451,0.009281760496827385,-0.024267584717159396,True,False,False,5,JNJ,2024-04-23 04:00:00+00:00,2024-04-24 04:00:00+00:00,148.14,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-05-02 04:00:00+00:00,-0.0188916758259825,0.0017097389360163362,-0.019267442625106934,True,False,False,1,JNJ,2024-05-01 04:00:00+00:00,2024-05-02 04:00:00+00:00,152.07,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-06-26 04:00:00+00:00,-0.012667123922871837,0.012374898566405168,-0.013625912902353154,True,False,False,4,JNJ,2024-06-20 04:00:00+00:00,2024-06-21 04:00:00+00:00,147.88,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-01-08 05:00:00+00:00,-0.014406546554806776,0.0005845138220328394,-0.027231467473524784,True,False,False,1,JNJ,2025-01-07 05:00:00+00:00,2025-01-08 05:00:00+00:00,145.42,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-05-12 04:00:00+00:00,-0.016401335216330803,0.007895750417254987,-0.028180767749390268,True,False,False,3,JNJ,2025-05-07 04:00:00+00:00,2025-05-08 04:00:00+00:00,155.78,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-07-16 04:00:00+00:00,0.03993993444063948,0.06454300730675544,-0.010415331367773395,False,True,False,10,JNJ,2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,156.02,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-08-15 04:00:00+00:00,0.0573673744306884,0.06115850920520871,0.0,False,True,False,10,JNJ,2025-08-01 04:00:00+00:00,2025-08-04 04:00:00+00:00,167.025,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-05-15 04:00:00+00:00,-0.016189197716067305,0.004806651366214831,-0.018966786472091046,True,False,False,2,JNJ,2026-05-13 04:00:00+00:00,2026-05-14 04:00:00+00:00,230.93,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-06-18 04:00:00+00:00,-0.017581781248755313,0.03609496643575616,-0.02359148133055955,True,False,False,9,JNJ,2026-06-05 04:00:00+00:00,2026-06-08 04:00:00+00:00,233.135,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-06-29 04:00:00+00:00,0.06493303850063303,0.07587483876336698,-0.0065742936795240015,False,True,False,4,JNJ,2026-06-23 04:00:00+00:00,2026-06-24 04:00:00+00:00,240.33,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-11-07 05:00:00+00:00,-0.023647511104214147,0.002316000901805726,-0.03572380152077226,True,False,False,1,JPM,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,243.955,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-12-18 05:00:00+00:00,-0.021358455849515012,0.008299987495310912,-0.023946479929973674,True,False,False,5,JPM,2025-12-11 05:00:00+00:00,2025-12-12 05:00:00+00:00,319.88,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-02 04:00:00+00:00,-0.021570756336658947,0.010934696502928443,-0.021937100104945872,True,False,False,2,JPM,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,295.39,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-06-17 04:00:00+00:00,0.057705667608089595,0.07348547454071586,-0.017831034263556034,False,True,False,9,JPM,2026-06-04 04:00:00+00:00,2026-06-05 04:00:00+00:00,314.62,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-05-02 04:00:00+00:00,-0.023853134933431663,0.009209932279909738,-0.026842953885843235,True,False,False,2,LLY,2024-04-30 04:00:00+00:00,2024-05-01 04:00:00+00:00,775.25,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-05-20 04:00:00+00:00,0.019041177847722635,0.024269697994433237,-0.023638893946882455,False,False,False,10,LLY,2024-05-06 04:00:00+00:00,2024-05-07 04:00:00+00:00,768.86,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-05-01 04:00:00+00:00,-0.05319763006662259,0.07025038566512398,-0.059546695146552864,True,False,False,9,LLY,2025-04-17 04:00:00+00:00,2025-04-21 04:00:00+00:00,842.7,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-03-03 05:00:00+00:00,-0.04285974444219276,0.014712648084959756,-0.04601656251198094,True,False,False,6,LLY,2026-02-23 05:00:00+00:00,2026-02-24 05:00:00+00:00,1043.32,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-03-02 05:00:00+00:00,-0.029621226595338168,0.007666220863584261,-0.031720481467328976,True,False,False,1,LLY,2026-02-27 05:00:00+00:00,2026-03-02 05:00:00+00:00,1046.8,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-04-07 04:00:00+00:00,-0.029019442723708044,0.015123885454988883,-0.04703618494290773,True,False,False,3,LLY,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,943.21,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2026-05-14 04:00:00+00:00,0.06363127843037919,0.07923038765580626,-0.0038206207981087426,False,False,False,10,LLY,2026-04-30 04:00:00+00:00,2026-05-01 04:00:00+00:00,947.49,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2025-01-21 05:00:00+00:00,0.045399272752937314,0.04847823625678016,-0.011033687742519893,False,True,False,4,LMT,2025-01-14 05:00:00+00:00,2025-01-15 05:00:00+00:00,485.785,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2025-04-22 04:00:00+00:00,-0.028521501362499535,0.05003919519205646,-0.03586360073164363,True,False,False,8,LMT,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,459.24,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-07-09 04:00:00+00:00,-0.028080917045609333,0.021121100540176796,-0.03610212893216935,True,False,False,5,LMT,2026-07-01 04:00:00+00:00,2026-07-02 04:00:00+00:00,535.01,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2026-08-06 04:00:00+00:00,0.02254544178538831,0.04089760684960342,-0.022896343603060032,False,False,False,10,LMT,2026-07-23 04:00:00+00:00,2026-07-24 04:00:00+00:00,569.96,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2024-07-01 04:00:00+00:00,-0.01986733937832974,0.03282785873055083,-0.025062978513213152,True,False,False,4,META,2024-06-25 04:00:00+00:00,2024-06-26 04:00:00+00:00,506.125,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-08-14 04:00:00+00:00,0.028125061591322664,0.04491731980842628,-0.02059613830618945,False,False,False,10,META,2025-07-31 04:00:00+00:00,2025-08-01 04:00:00+00:00,761.065,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2025-12-10 05:00:00+00:00,0.02008756924718691,0.06185558920920875,-0.008552910343528897,False,False,False,10,META,2025-11-25 05:00:00+00:00,2025-11-26 05:00:00+00:00,637.21,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-06-05 04:00:00+00:00,-0.029879413013297995,0.010232109870693229,-0.063593285679865,True,False,False,1,META,2026-06-04 04:00:00+00:00,2026-06-05 04:00:00+00:00,622.55,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-07-02 04:00:00+00:00,-0.03781557577582473,0.004478988275589568,-0.04418060861546558,True,False,False,1,META,2026-07-01 04:00:00+00:00,2026-07-02 04:00:00+00:00,607.28,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-09-25 04:00:00+00:00,0.02078854740025049,0.0436913845645035,-0.008268172261463258,False,False,False,10,MSFT,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,423.31,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
STOP,2026-01-02 05:00:00+00:00,-0.01682323190022139,0.007302948951358079,-0.032801555219551304,True,False,False,8,MSFT,2025-12-19 05:00:00+00:00,2025-12-22 05:00:00+00:00,486.105,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-04-15 04:00:00+00:00,0.06848651148905294,0.06897485842545881,-0.0026186452703139684,False,True,False,2,MSFT,2026-04-13 04:00:00+00:00,2026-04-14 04:00:00+00:00,387.605,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TARGET,2026-07-30 04:00:00+00:00,0.08888485354736786,0.1660861827888649,-0.011707131053768971,False,True,False,2,MSFT,2026-07-28 04:00:00+00:00,2026-07-29 04:00:00+00:00,393.35,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
TIME_CAP,2024-09-25 04:00:00+00:00,0.056734554167379825,0.06905699127160703,-0.030977237720349216,False,False,False,10,NVDA,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,116.86,ATR_SL1.0_TP3.0,EMA38_MACD_VOLUME
