symbol,decision_timestamp,signal_close,ema_3,ema_8,ema_21,ema_50,ema_200,rsi_14,macd_hist,rel_volume,atr_pct,bb_width,breakout_20,breakout_50,breakout_20_atr,bullish_crossover,trend_stack,golden_regime,bull_rsi_div,bear_rsi_div,bull_macd_div,bear_macd_div,obv_bull_div,regime,entry_timestamp,entry_open,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d
IWM,2024-06-27T04:00:00+00:00,202.12,201.23995280331593,200.9966329219348,201.78266511427486,202.2392991622681,200.94498721620346,50.25183538554544,-0.03790049603089596,0.7101135054121903,1.4300203556585904,0.03796083878449519,False,False,-1.840602990238475,True,False,True,False,False,True,False,False,BULL_LOW_VOL,2024-06-28T04:00:00+00:00,203.74,-0.004171983901050447,-0.009472857563561421,-0.014037498772946022,0.04608815156572099,0.004368312555217413,-0.018823009718268446
IWM,2024-06-28T04:00:00+00:00,202.89,202.06497640165796,201.41738116150486,201.88333192206804,202.2648168421792,200.96434057723627,52.163911574114906,0.12179502780233309,1.199748340235636,1.439555564943706,0.03698381912490098,False,False,-1.5578381022254872,False,False,True,False,False,True,False,True,BULL_LOW_VOL,2024-07-01T04:00:00+00:00,203.515,-0.011227673635849866,-0.008476033707589092,-0.006412303761393456,0.06689924575584105,0.0014986610323564076,-0.017738250251824073
IWM,2024-07-01T04:00:00+00:00,201.23,201.64748820082897,201.37574090339265,201.82393811097091,202.2242357895447,200.9669839545772,47.89045640196604,0.11592654796129254,1.1125264049570514,1.459062480033508,0.03252708362897078,False,False,-2.1150711592263747,False,False,True,True,False,True,False,True,BULL_LOW_VOL,2024-07-02T04:00:00+00:00,201.515,0.0014639108751210994,-0.0031511301888196286,-0.00076917351065664,0.11440835669801253,0.010545120710617084,-0.007989479691338008
IWM,2024-07-02T04:00:00+00:00,201.81,201.72874410041447,201.47224292486095,201.82267100997356,202.20799124877826,200.97537217393463,49.44873678714713,0.14928074043468653,0.6581315875262121,1.3766484741659415,0.029365095127782608,False,False,-2.026481552898828,False,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-07-03T04:00:00+00:00,202.21,-0.002077048612828314,0.0,0.00593442460808058,0.0994510657237524,0.0070718559912961165,-0.011399040601355104
IWM,2024-07-03T04:00:00+00:00,201.79,201.75937205020722,201.54285560822518,201.81970091815776,202.19159943510067,200.98347792344774,49.39388532495082,0.1668396228662541,0.6270354145048754,1.1990895768585454,0.029345361849759315,False,False,-2.2565313653136547,False,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-07-05T04:00:00+00:00,201.15,-0.0013422818791947178,0.0010439970171514101,0.047974148645289594,0.08381804623415356,0.050062142679592414,-0.00618941088739744
IWM,2024-07-05T04:00:00+00:00,200.88,201.3196860251036,201.39555436195292,201.7342735619616,202.14016416313595,200.98244829236867,46.84754790899546,0.11639986329147833,0.8225083433489393,1.155451726688286,0.024469063959104278,False,False,-2.744422218802894,False,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-07-08T04:00:00+00:00,202.49,-0.0013827843350289193,0.004543434243666322,0.05254580473109782,0.07052200108647333,0.06148451775396313,-0.009556027458146099
IWM,2024-07-08T04:00:00+00:00,202.21,201.7648430125518,201.57654228151893,201.77752141996507,202.14290282340514,200.99466273722072,50.83668408161949,0.16867027592221695,0.9198313610935692,1.1059930623750416,0.022548122214371365,False,False,-2.2535931012456047,True,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-07-09T04:00:00+00:00,201.815,-0.0022545400490547873,0.04452097217748929,0.07588633154126301,0.09114783341178812,0.08113866660059954,-0.006243341674305625
IWM,2024-07-10T04:00:00+00:00,203.41,202.48621075313795,201.94655026906702,201.89142266112816,202.1630948400599,201.02229496934922,54.18448343471603,0.2547500429097134,0.7662494996553578,1.0641772071888578,0.02437917561736717,False,False,-1.7739646922950036,False,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-07-11T04:00:00+00:00,207.73,0.014778799403071474,0.045251047032205394,0.07023540172339104,0.04919847879458916,0.09093534877003817,-0.0035382467626244862
IWM,2024-07-11T04:00:00+00:00,210.8,206.643105376569,203.91398354260767,202.7012933282983,202.5017970031948,201.11958556666912,68.16649531927828,0.7868251117539621,2.378796487374512,1.2039170506912433,0.048375958755256986,True,True,1.3988179003658934,False,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-07-12T04:00:00+00:00,213.1,0.0001407789770060397,0.053824495541999084,0.023040825903331674,0.03486625997184434,0.06344439230408261,-0.0018301267010792932
IWM,2024-07-12T04:00:00+00:00,213.13,209.8865526882845,205.96198719980595,203.64935757118027,202.91858927757931,201.23909217794605,71.15543555191518,1.2297929176098756,1.7090935941309544,1.26800544268756,0.06926127276144194,True,True,0.7067530064754853,False,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-07-15T04:00:00+00:00,214.82,0.01075318871613451,0.03491295037705977,0.009077367098035749,0.04399031747509552,0.05492970859324098,-0.0024206312261427776
IWM,2024-07-15T04:00:00+00:00,217.13,213.50827634414225,208.4437678220713,204.8748705192548,203.47589950198795,201.39721066373764,75.4219142797352,1.6974614647214634,1.76898255946953,1.3344540137244958,0.09501783784753424,True,True,0.7558239861949955,False,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-07-16T04:00:00+00:00,219.12,0.024872216137276304,-0.0050657174151150786,0.004974443227455216,0.0120025556772545,0.03422782037239869,-0.016885724717050077
IWM,2024-07-16T04:00:00+00:00,224.57,219.03913817207112,212.0273749727221,206.6653368356862,204.303119129361,201.62778568200892,81.039532972303,2.3717599053875063,2.86596810044558,1.4926939738802414,0.131262373268839,True,True,1.903260174728317,False,True,True,False,False,False,False,False,BULL_HIGH_VOL,2024-07-17T04:00:00+00:00,222.41,-0.0004046580639359698,-0.025358572006654367,0.0007868351243200955,0.0005845060923519441,0.01892900499078287,-0.031428442965694026
IWM,2024-08-15T04:00:00+00:00,212.03,209.3463591716619,208.53415227382578,210.37945061519432,209.18885389375814,204.01660477788053,52.01923087877684,-0.8796978595623929,1.3820717400672908,2.7396729573308343,0.1491859515432476,False,False,-2.8576698432216423,True,False,True,False,False,False,False,False,BULL_HIGH_VOL,2024-08-16T04:00:00+00:00,211.46,0.0056275418518869635,0.006005863993190141,0.010072827012200802,0.03447460512626499,0.022841199281187885,-0.0007566442826065778
IWM,2024-08-16T04:00:00+00:00,212.65,210.99817958583094,209.4487851018645,210.5858641956312,209.32458511361077,204.10250920795139,52.74642350099296,-0.4295908288864736,0.636347986299721,2.666185213798661,0.1486474800023099,False,False,-2.8185196850393703,False,False,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-19T04:00:00+00:00,213.06,0.009762508213648768,0.011546043368065417,0.034262649019055624,0.03304233549234947,0.03759504364967614,-0.004670045996432948
IWM,2024-08-19T04:00:00+00:00,215.14,213.06908979291546,210.71349952367237,210.9998765414829,209.55264059935152,204.21233498697677,55.65335858775883,0.03668129410072096,0.6662714557825733,2.6110904527284546,0.14593367274874935,False,False,-2.401424121050292,False,False,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-20T04:00:00+00:00,214.92,-0.010189838079285307,-0.006188349153173234,0.025637446491717952,-0.0070258700911967065,0.034989763632979676,-0.013284012655871869
IWM,2024-08-20T04:00:00+00:00,212.73,212.8995448964577,211.16161074063405,211.1571604922572,209.67724292878873,204.2970878726785,52.29982062229966,0.17585247181793068,0.6261711728066254,2.524158725681782,0.14000327010268207,False,False,-2.9610907881609605,False,True,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-21T04:00:00+00:00,214.2,0.006162464985994598,0.028758169934640643,0.0208683473389355,-0.005555555555555536,0.038468720821662084,-0.006395891690009203
IWM,2024-08-21T04:00:00+00:00,215.52,214.20977244822888,212.13014168715983,211.55378226568834,209.9063706570715,204.40875864011454,55.63289342541142,0.43415857943016173,0.6383905604572702,2.2690966698483384,0.13869448736596127,False,False,-2.6807858029650173,False,True,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-22T04:00:00+00:00,215.52,-0.00895508537490719,0.022782108389012512,0.008166295471417895,-0.016935783221974754,0.032108389012620586,-0.011089458054936996
IWM,2024-08-22T04:00:00+00:00,213.59,213.89988622411443,212.45455464556875,211.73889296880756,210.05082670973536,204.5001142755363,52.880213132333736,0.45138641163868065,0.6705226491596359,2.073565509353699,0.13432942464960773,False,False,-3.395855172969924,False,True,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-23T04:00:00+00:00,215.11,0.024406117800195304,0.016549672260703696,0.016921575008135292,-0.03333178373855239,0.03407558923341547,-0.0011157082422946774
IWM,2024-08-23T04:00:00+00:00,220.36,217.12994311205722,214.21132027988682,212.52262997164323,210.45510801523596,204.65792408373994,60.30056492990157,0.8707928141299368,1.3678337306588437,1.857026164976789,0.128680645401464,False,False,-2.020946063885493,False,True,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-26T04:00:00+00:00,222.15,-0.007742516317803316,-0.021922124690524458,-0.009227999099707507,-0.06153499887463432,0.0013054242628853796,-0.026401080351114103
IWM,2024-08-26T04:00:00+00:00,220.43,218.7799715560286,215.59324910657864,213.2414817924029,210.84628024993262,204.8148601625087,60.37005754812519,1.090727915780822,1.0961729420013604,1.7379991056441608,0.12692569512854737,False,False,-2.140393399832199,False,True,True,False,False,False,False,True,BULL_HIGH_VOL,2024-08-27T04:00:00+00:00,218.85,-0.000822481151473653,-0.0004569339730409183,-0.024857208133424735,-0.048069453963902165,0.009549920036554749,-0.027096184601325124
IWM,2024-08-27T04:00:00+00:00,218.67,218.7249857780143,216.27697152733896,213.734983447639,211.15309278915095,204.95272225044394,57.6381638501164,1.0548365946742626,0.6532003541820903,1.632107088959879,0.12183371526750619,False,False,-2.7907535274692337,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-08-28T04:00:00+00:00,217.83,-0.002524904742230216,0.010420970481568093,-0.02212734701372643,-0.04113299361887712,0.014277188633337934,-0.027911674241380968
IWM,2024-08-28T04:00:00+00:00,217.28,218.00249288900716,216.49986674348585,214.0572576796718,211.39336366016465,205.07538173053902,55.5019853452934,0.8816880599665119,0.7831851037375603,1.5738415211445385,0.11203614942827646,False,False,-3.3190600522193234,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-08-29T04:00:00+00:00,218.79,-0.00018282371223543592,-0.024589789295671682,-0.03162850221673741,-0.032816856346267964,0.009826774532657012,-0.03592485945427115
IWM,2024-08-29T04:00:00+00:00,218.75,218.37624644450358,216.99989635604456,214.48387061788344,211.6818592029033,205.2114475839665,57.304173163216035,0.8120950682741561,0.9704596706143891,1.6171428571428554,0.11423018241296279,False,False,-1.683392226148415,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-08-30T04:00:00+00:00,219.76,0.0015471423370949644,-0.030715325809974492,-0.05378594830724426,-0.013241718238077849,0.003094284674190151,-0.05728977065890062
IWM,2024-09-11T04:00:00+00:00,208.87,208.90303221267385,210.874613683426,212.52829262463976,211.55097640259885,205.6892244779864,43.52593672468868,-1.072977236315847,1.3379655087622582,1.9128439425753565,0.08243313160827401,False,False,-3.3964422990971608,False,False,True,False,False,True,False,False,BULL_HIGH_VOL,2024-09-12T04:00:00+00:00,209.92,0.008050685975609984,0.036918826219512146,0.045350609756097615,0.037252286585365946,0.07131288109756095,-0.007145579268292734
IWM,2024-09-13T04:00:00+00:00,216.85,213.55325805316846,212.32958111713424,212.8452831608593,211.76100512981156,205.85860395912826,56.401556415054706,-0.29840458940685743,1.6672649213373827,1.8207121446688,0.07722199839769421,False,False,-1.415829941203074,True,False,True,False,False,False,False,False,BULL_LOW_VOL,2024-09-16T04:00:00+00:00,217.59,0.00036766395514487016,0.00850222896272812,0.01859000873201877,0.012362700491750589,0.03354933590698095,-0.0065719931982168855
IWM,2024-09-17T04:00:00+00:00,219.34,217.4758145132921,214.81048734246392,213.83444889327214,212.28085863770764,206.10910411587435,59.72767636501301,0.45222437092803813,1.0747567315962077,1.837004520053671,0.08047117992641856,False,False,-0.7693671334869675,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-09-18T04:00:00+00:00,219.24,0.0009122422915526229,0.010924101441342815,0.008666301769749918,-0.0062488596971356225,0.02577084473636182,-0.004447181171319259
IWM,2024-09-20T04:00:00+00:00,221.635,221.4169768141615,218.52733492244874,215.79991276729686,213.34614143781553,206.56926624722183,60.789803770673736,1.057509655017947,1.0298112642677335,1.974771906190684,0.09273576600548802,False,False,-0.743696450428394,False,True,True,True,False,False,True,False,BULL_HIGH_VOL,2024-09-23T04:00:00+00:00,222.585,-0.008109261630388387,-0.0217669654289373,-0.01035559449199186,-0.015342453444751492,0.0023137228474514604,-0.02266549857357869
IWM,2024-09-23T04:00:00+00:00,220.78,221.09848840708077,219.02792716190459,216.25264797026986,213.63766530299924,206.7106665830704,59.09406245988803,0.9575314379220983,0.7996263451562703,1.8492875907496833,0.09310723648025525,False,False,-1.006648005598315,False,True,True,True,False,False,True,True,BULL_LOW_VOL,2024-09-24T04:00:00+00:00,221.5,-0.0016252821670429407,-0.012144469525959378,-0.0025959367945823653,-0.018555304740406342,0.004920993227991,-0.017878103837471793
IWM,2024-09-24T04:00:00+00:00,221.14,221.11924420354038,219.49727668148134,216.6969527002453,213.93187450680318,206.8542420399553,59.60501130191683,0.8574451417881037,0.6906716454489711,1.8057403842426933,0.09375706238046747,False,False,-0.9390931043734893,False,True,True,True,False,True,False,True,BULL_LOW_VOL,2024-09-25T04:00:00+00:00,220.36,-0.011889635142494082,-0.000363042294427407,-0.01129969141404974,-0.012524959157741988,0.010119803957161055,-0.01842439644218552
IWM,2024-09-25T04:00:00+00:00,217.74,219.42962210177018,219.10677075226326,216.7917751820412,214.08121276143837,206.96255803955773,52.88617135276801,0.5206290859590799,0.8108543777268574,1.8506672440262983,0.09336925578138437,False,False,-1.7743507932287432,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-09-26T04:00:00+00:00,220.48,-0.007574383164005716,0.0020183236574746743,-0.013175798258345472,-0.010703918722786532,0.009570029027576199,-0.01900399129172714
IWM,2024-09-26T04:00:00+00:00,218.81,219.1198110508851,219.04082169620474,216.97525016549199,214.26665539824472,207.080443034189,54.619843817055546,0.3371701954451001,0.6450739743541763,1.7541311117930118,0.0939548035278579,False,False,-1.58406997301572,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-09-27T04:00:00+00:00,220.86,-0.0026260979806213003,-0.013537987865616219,-0.02155211446164995,-0.018382685864348436,0.007833016390473624,-0.026079869600652117
IWM,2024-09-27T04:00:00+00:00,220.28,219.69990552544255,219.3161946526037,217.27568196862907,214.50247283360767,207.21178190947072,56.962885625503816,0.2842084097698856,0.7646541289621226,1.7776077200446192,0.09494184735255666,False,False,-1.1773075519883212,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-09-30T04:00:00+00:00,219.45,0.006721348826612017,-0.008544087491455965,-0.0012759170653907637,0.008521303258145485,0.009751651856915178,-0.01982228298017774
IWM,2024-09-30T04:00:00+00:00,220.925,220.31245276272128,219.6737069520251,217.60743815329917,214.75433664405443,207.3482318407198,57.98786670765872,0.2625186844739775,0.6182716278152192,1.7724179181687383,0.09561541158997254,False,False,-1.0125866472090417,False,True,True,False,False,False,False,True,BULL_LOW_VOL,2024-10-01T04:00:00+00:00,220.17,-0.010446473179815507,-0.01848571558341283,-0.012626606712994537,0.012581187264386617,0.0007267111777264912,-0.023027660444202125
IWM,2024-10-11T04:00:00+00:00,221.32,219.3369774468022,218.58980779296158,217.92318269719377,215.75337349962183,208.26584627888892,57.764880377142106,-0.1672943467689314,1.0279114927609123,1.4616844388216137,0.03620315012375007,False,False,-1.1035548686244199,True,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-10-14T04:00:00+00:00,221.36,0.007137694253704252,0.024168774846404117,0.01933501987712316,-0.010887242500903671,0.026201662450307195,-0.004088362847849636
IWM,2024-10-15T04:00:00+00:00,223.13,222.13424436170055,220.35062446734713,218.81114272495353,216.3134293627805,208.5583069352313,60.678874707554385,0.2670968473031612,1.0334585446931428,1.4552695097668866,0.041374197288556715,False,False,-0.5420149582050131,False,True,True,False,True,False,True,True,BULL_LOW_VOL,2024-10-16T04:00:00+00:00,224.87,0.008182505447591915,0.0034242006492639643,-0.016075954996220054,-0.01369680259705608,0.010183661671187672,-0.0201449726508649
IWM,2024-10-16T04:00:00+00:00,226.71,224.4221221808503,221.76381903015888,219.52922065904866,216.7211380152205,208.73892079657227,66.01454646756693,0.5750241597052619,1.1135926958520892,1.454343812422414,0.05030297011293008,True,True,0.3700173310225302,False,True,True,False,False,False,True,False,BULL_LOW_VOL,2024-10-17T04:00:00+00:00,226.89,-0.003658160342015937,-0.021067477632332743,-0.033320111067036806,-0.023800079333597735,0.00030851954691701877,-0.041958658380713
IWM,2024-10-17T04:00:00+00:00,226.06,225.24106109042515,222.7185259123458,220.12292787186243,217.0873678969766,208.91126984337257,64.30828681895139,0.6847713517910934,0.7544763093209689,1.401650636367082,0.053783298256719084,False,False,-0.34715960324616624,False,True,True,True,False,False,True,True,BULL_LOW_VOL,2024-10-18T04:00:00+00:00,226.685,-0.004609921256369054,-0.023953944901515367,-0.030482828594746048,-0.03981295630500481,0.00121313717272864,-0.04109226459624593
IWM,2024-10-18T04:00:00+00:00,225.64,225.44053054521257,223.36774237626895,220.62447988351127,217.42276523435007,209.0777248698067,63.1720957314368,0.6776672849442618,0.7865423662001108,1.3577253273229162,0.05800388627382305,False,False,-0.4961529494054593,False,True,True,True,False,False,True,True,BULL_LOW_VOL,2024-10-21T04:00:00+00:00,225.59,-0.015426215701050516,-0.02774945697947595,-0.029433928808901166,-0.02910146726361984,0.00039895385433763586,-0.03643778536282638
IWM,2024-10-21T04:00:00+00:00,222.11,223.7752652726063,223.08824407043141,220.7595271668284,217.60657836241478,209.20739924921162,54.4626017933762,0.39767804441315646,1.5973445730031588,1.363867324427407,0.05842490505322419,False,False,-1.667059655741565,False,True,True,True,False,False,True,True,BULL_LOW_VOL,2024-10-22T04:00:00+00:00,221.45,-0.0008805599458117097,-0.007563784149920871,0.004425378189207629,-0.006141341160532776,0.0068186949650035356,-0.01842402348159844
IWM,2024-10-22T04:00:00+00:00,221.255,222.51513263630315,222.68085649922443,220.80457015166218,217.74965372075147,209.32727587359759,52.57200772015681,0.13113302433706742,0.7769518370691574,1.3470236346555524,0.05845146765762752,False,False,-1.9813061713600966,False,False,True,True,False,False,False,True,BULL_LOW_VOL,2024-10-23T04:00:00+00:00,220.17,-0.003815233683063024,-0.00554117273016308,0.007357950674478753,0.01848571558341283,0.012672026161602457,-0.012717445610210265
IWM,2024-10-23T04:00:00+00:00,219.33,220.92256631815158,221.936221721619,220.6705183196929,217.81162808464356,209.42680546689513,48.490627857772836,-0.18159646739135882,1.3779326932408527,1.4047651614331955,0.0575361916527109,False,False,-2.5413237510142532,False,False,True,True,False,False,False,False,BULL_LOW_VOL,2024-10-24T04:00:00+00:00,220.365,-0.0026773761713521083,0.009370816599732157,0.005105166428425623,0.07623715199782177,0.0184466680280444,-0.008236335171193265
IWM,2024-10-24T04:00:00+00:00,219.775,220.3487831590758,221.45595022792588,220.58910756335715,217.88862306171637,209.52977257667726,49.46727819812057,-0.3552179361619443,0.7958165917292521,1.359019776719696,0.05717728503621329,False,False,-2.472557694607197,False,False,True,False,False,False,False,True,BULL_LOW_VOL,2024-10-25T04:00:00+00:00,221.41,-0.011110609276907102,0.0017162729777335795,-0.016936904385529084,0.06734113183686374,0.013639853665146084,-0.016936904385529084
IWM,2024-10-29T04:00:00+00:00,221.79,221.41484789488447,221.36166108117774,220.72727089658684,218.2511495170626,209.87072568372596,53.59346559673928,-0.32429315730847996,0.7485587500160821,1.422033712714086,0.05708885065740563,False,False,-1.7026384327935695,True,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-10-30T04:00:00+00:00,220.98,0.0023079011675266603,-0.008846954475518087,0.014752466286541921,0.07448637885781517,0.01561227260385567,-0.01502398407095662
IWM,2024-11-05T05:00:00+00:00,224.24,221.96515149671515,221.0907810088461,220.70390950480703,218.67097496112967,210.38995560678862,58.13082265530622,-0.1816353682211761,1.3378008473879512,1.447588043422863,0.05062232261233001,False,False,-0.899548905270103,True,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-11-06T05:00:00+00:00,236.73,0.001837536433912046,0.0057026992776580965,0.0029991973978795716,-0.02589447894225483,0.023803489207113726,-0.01677016009800192
IWM,2024-11-06T05:00:00+00:00,237.165,229.56507574835757,224.66282967354695,222.2003722770973,219.39623084500695,210.65637395895988,72.82497601756971,0.8491648725030047,3.9824766165986936,1.7105330526366511,0.07907148271475313,True,True,2.466238225195879,False,True,True,False,False,False,False,False,BULL_LOW_VOL,2024-11-07T05:00:00+00:00,236.855,-0.0022587659116336534,0.020497772899031208,-0.007198496970720392,-0.025479723881699723,0.023263177893648068,-0.008528424563551518
IWM,2024-11-11T05:00:00+00:00,241.71,238.6106344685447,232.33718872157286,226.34716925401747,221.58788899204853,211.48582498568828,75.36156175199307,2.104777965168889,1.2776153982650502,1.7554980289248603,0.128622759296641,True,True,0.7612153859102823,False,True,True,False,False,False,False,False,BULL_HIGH_VOL,2024-11-12T05:00:00+00:00,240.18,-0.011408110583728925,-0.03418269631110005,-0.04679823465734034,0.009201432259138942,0.006620034973769728,-0.0514614039470398
IWM,2024-11-15T05:00:00+00:00,228.515,231.39691465428405,232.33601282129194,228.427966500934,223.29301406702487,212.33848392501474,52.067214310076906,0.32876634477917577,1.12880060479256,2.044098386789237,0.14296113471927063,False,False,-2.965058490710306,False,False,True,False,False,False,False,True,BULL_HIGH_VOL,2024-11-18T05:00:00+00:00,229.25,-0.0013522355507088468,0.006848418756815633,0.04109051254089424,0.054656488549618354,0.043533260632497184,-0.012344601962922641
IWM,2024-11-21T05:00:00+00:00,234.62,232.61105716589276,231.99308745372994,229.38672802468,224.4817305068392,213.08067208830698,60.17167768227799,-0.2535692562145204,0.935180527680931,2.023789227565545,0.1331171407772096,False,False,-1.6311395261376482,True,True,True,False,False,False,False,False,BULL_HIGH_VOL,2024-11-22T05:00:00+00:00,235.67,0.012729664361182946,0.021046378410489286,0.026817159587559036,0.01393898247549541,0.0394195273051301,-0.0013153986506554416
IWM,2024-11-25T05:00:00+00:00,242.39,239.0152642914732,235.45754673126874,231.33605621874378,225.71859859550975,213.62439383602003,68.2382563531324,0.5050367576368382,1.1361566018803015,2.0149051410654604,0.13562243135111002,True,True,0.005118829981713811,False,True,True,False,True,False,True,False,BULL_HIGH_VOL,2024-11-26T05:00:00+00:00,241.13,-0.0020735702732965766,0.003566540870070245,-0.004520383195786515,-0.018123004188612013,0.01057520839381243,-0.00711234603740718
IWM,2024-12-05T05:00:00+00:00,238.03,239.43316612727713,239.38240968062084,235.7848060715143,229.34389643025054,215.44851745980208,57.03322264348426,-0.13239289447701985,0.7721276207214831,1.4746040415073733,0.07826888711579114,False,False,-1.9743589743589758,False,True,True,False,True,False,True,True,BULL_LOW_VOL,2024-12-06T05:00:00+00:00,239.72,-0.0031912230936091968,-0.0123477390288671,-0.02139996662773236,-0.08267979309194062,0.006716168863674321,-0.022213415651593515
IWM,2024-12-06T05:00:00+00:00,238.955,239.19408306363857,239.287429751594,236.07300551955845,229.72080245259366,215.68241280846078,58.43836489674536,-0.30259258997873406,0.7314449216870301,1.3881872558192374,0.07852421044424537,False,False,-1.810292850990523,False,False,True,False,True,False,True,True,BULL_LOW_VOL,2024-12-09T05:00:00+00:00,240.59,-0.011845878881084015,-0.011554927469969667,-0.03125649445114098,-0.07618770522465612,0.0030757720603515892,-0.036161103952782825
IWM,2024-12-09T05:00:00+00:00,237.74,238.4670415318193,238.943556473462,236.22455047232586,230.03528078778606,215.9018912879786,55.854527823282666,-0.5073869056708911,0.7816148219657281,1.4323871215854065,0.078477384405287,False,False,-2.12018877818563,False,False,True,False,True,False,True,True,BULL_LOW_VOL,2024-12-10T05:00:00+00:00,237.58,-0.0034514689788703867,-0.012585234447344051,-0.013258691809074907,-0.07252293964138401,0.00711339338328143,-0.023949827426551162
IWM,2025-01-03T05:00:00+00:00,224.48,222.90151982911323,223.1615133291321,226.80212438636553,227.81624251641645,217.5153618138845,44.490218218950716,-0.6139118583072398,0.7063316271711344,2.1627761938702776,0.12937264819553737,False,False,-3.540679711637487,False,False,True,False,False,False,False,True,BULL_HIGH_VOL,2025-01-06T05:00:00+00:00,225.52,-0.004301170627882267,-0.01693863072011359,-0.03658212131961691,0.019155728981908426,0.007227740333451527,-0.051081943951756026
IWM,2025-01-06T05:00:00+00:00,224.55,223.72575991455662,223.4700659226583,226.59738580578684,227.6881545745962,217.58535821374636,44.62454196738752,-0.29423936459284583,0.7143066901848376,2.1643286573146288,0.1238856310682917,False,False,-3.4526748971193424,True,False,True,True,False,True,False,True,BULL_HIGH_VOL,2025-01-07T05:00:00+00:00,225.715,-0.013136034379638062,-0.0395853177679818,-0.026294220587909534,0.011142369802627172,0.0033006224663845174,-0.05190173448818203
IWM,2025-01-07T05:00:00+00:00,222.75,223.23787995727832,223.3100512731787,226.24762345980622,227.4945014540238,217.63674768425636,41.82202960969224,-0.16946608184801315,0.9597423137960048,2.2398589065255736,0.11615977407294402,False,False,-3.7239799570508247,False,False,True,True,False,True,False,True,BULL_HIGH_VOL,2025-01-08T05:00:00+00:00,220.79,0.004121563476606749,-0.015942751030390778,0.01492368313782344,0.03854341229222347,0.021649531228769447,-0.03075320440237328
IWM,2025-01-08T05:00:00+00:00,221.7,222.46893997863916,222.95226210136119,225.83420314527837,227.26726610288563,217.6771780555573,40.23466873309956,-0.12514317503005135,0.868535814048305,2.247245312197951,0.10864389360242586,False,False,-3.9400716845878185,False,False,True,True,False,True,False,True,BULL_HIGH_VOL,2025-01-10T05:00:00+00:00,218.04,-0.005778756191524459,0.007980187121629179,0.029581728123280193,0.04889011190607229,0.03453494771601551,-0.018528710328380105
IWM,2025-01-10T05:00:00+00:00,216.78,219.62446998931958,221.58064830105872,225.01109376843488,226.85600076551756,217.6682509107259,33.76730290451444,-0.38025761764040755,1.216938221437193,2.043875950601662,0.10501228646151468,False,False,-5.075931001128491,False,False,True,True,False,True,False,False,BULL_HIGH_VOL,2025-01-13T05:00:00+00:00,214.34,0.013669870299524156,0.04546514882896324,0.05174022580946169,0.05691891387515158,0.058458523840627,-0.0015862648129141288
IWM,2025-01-13T05:00:00+00:00,217.27,218.4472349946598,220.622726456379,224.3073579713044,226.48007916686984,217.6642882150968,34.88981641844026,-0.46355982388631434,0.715215516312968,1.987651966940409,0.09478810235708386,False,False,-5.094277208071454,False,False,True,True,False,True,False,False,BULL_HIGH_VOL,2025-01-14T05:00:00+00:00,219.22,0.002554511449685215,0.02403977739257379,0.048444484992245185,0.03434905574308922,0.04849010126813247,-0.009123255177447276
IWM,2025-01-14T05:00:00+00:00,219.78,219.1136174973299,220.43545391051703,223.89577997391308,226.2173309642475,217.68534007365307,40.45672606690826,-0.3048383821145424,0.73938529490296,1.8497393497393506,0.0849906838752489,False,False,-4.385838531142934,False,False,True,True,False,True,False,True,BULL_HIGH_VOL,2025-01-15T05:00:00+00:00,225.34,-0.0055693618531995615,0.00039939646756015357,0.012825064347208537,0.004393361143161467,0.02001420076329108,-0.011493742788674877
IWM,2025-01-15T05:00:00+00:00,224.085,221.59930874866495,221.24646415262436,223.91298179446642,226.13371014212015,217.74901828187544,48.57758294995554,0.11250584809309627,1.1328496154676335,1.9063238120738624,0.0744114386767591,False,False,-2.7002758966641576,True,False,True,True,False,True,False,True,BULL_HIGH_VOL,2025-01-16T05:00:00+00:00,224.16,0.001472162740899341,0.025339043540328454,0.02293004996431125,0.019495003568879454,0.025383654532476818,-0.006290149892933639
