symbol,timestamp,open,high,low,close,volume,amount,ema_3,ema_8,macd,macd_signal,macd_hist,rel_volume,atr_14,bullish_crossover,signal
BTC_USDT,2026-05-04 10:00:00+00:00,79800.0,79847.7,78154.9,78894.9,129081946.0,1016573158.985,79331.1028370444,79542.55635355366,285.6777223181416,332.3236376772849,-46.645915359143316,2.754454220667682,639.3214285714296,False,False
BTC_USDT,2026-05-04 11:00:00+00:00,78894.9,79079.9,78658.9,78753.5,44615154.0,351847164.15399,79042.3014185222,79367.2104972084,205.01382151174766,306.8616744441775,-101.84785293242982,0.8678695139045493,639.6000000000006,False,False
BTC_USDT,2026-05-04 12:00:00+00:00,78753.5,78988.9,78672.5,78818.7,40056942.0,315870833.86753,78930.5007092611,79245.31927560654,144.68040838409797,274.42542123216157,-129.7450128480636,0.7738931933807119,617.3571428571439,False,False
BTC_USDT,2026-05-04 13:00:00+00:00,78818.7,79076.4,78533.0,78747.6,62702921.0,494217048.2802,78839.05035463056,79134.71499213841,90.09006580962159,237.55835014765358,-147.468284338032,1.202022119176791,597.5642857142864,False,False
BTC_USDT,2026-05-04 14:00:00+00:00,78747.6,80504.4,78461.1,80171.4,131033072.0,1042302412.11812,79505.22517731527,79365.08943832987,159.8726741537248,222.02121494886785,-62.14854079514305,2.4648389760170293,722.3214285714286,True,False
BTC_USDT,2026-05-04 15:00:00+00:00,80171.4,80328.0,79265.3,79976.7,101695357.0,811682129.25099,79740.96258865763,79501.00289647879,197.19212315091863,217.05539658927802,-19.863273438359386,1.7424757379160516,693.9857142857145,False,False
BTC_USDT,2026-05-04 16:00:00+00:00,79976.7,80352.0,79563.5,79982.4,67575508.0,540951043.74998,79861.68129432881,79607.98003059461,224.63850486495357,218.57201824441316,6.066486620540417,1.0977772381701933,686.8142857142853,False,False
BTC_USDT,2026-05-04 17:00:00+00:00,79982.4,80756.5,79978.6,80339.9,61763981.0,496487604.477,80100.7906471644,79770.6289126847,272.1006158390228,229.2777377633351,42.8228780756877,0.9967110847871836,703.7999999999987,False,False
BTC_USDT,2026-05-04 18:00:00+00:00,80339.9,80394.3,80001.0,80080.9,41548720.0,333266144.4105,80090.8453235822,79839.5780431992,285.5242000399012,240.52703021864832,44.99716982125287,0.6716596549287077,703.0357142857132,False,False
BTC_USDT,2026-05-04 19:00:00+00:00,80080.9,80107.2,79848.5,80018.4,41888507.0,334977444.83292,80054.6226617911,79879.3162558216,287.8016611655039,249.98195640801944,37.81970475748446,0.7044780994695817,688.2214285714269,False,False
BTC_USDT,2026-05-04 20:00:00+00:00,80018.4,80118.8,79840.5,79896.4,38969905.0,311549816.22543,79975.51133089555,79883.1126434168,276.5740120626142,255.30036753893842,21.273644523675785,0.671319426950521,668.0999999999985,False,False
BTC_USDT,2026-05-04 21:00:00+00:00,79896.4,80349.6,79896.4,80218.1,48367906.0,387751275.85497,80096.80566544778,79957.55427821307,290.28825835448515,262.29794570204774,27.99031265243741,0.836208886779326,680.9071428571426,False,False
BTC_USDT,2026-05-04 22:00:00+00:00,80218.1,80364.3,80014.6,80031.9,39177284.0,314215857.12357,80064.35283272389,79974.07554972127,282.87134865889675,266.41262629341753,16.45872236547922,0.6917509617159282,690.6142857142851,False,False
BTC_USDT,2026-05-04 23:00:00+00:00,80031.9,80032.0,79714.4,79826.1,40103817.0,320160674.77504,79945.22641636195,79941.19209422765,257.4196803941595,264.6140371135659,-7.194356719406414,0.7348663404620214,692.6285714285706,False,False
BTC_USDT,2026-05-05 00:00:00+00:00,79826.1,80143.6,79761.2,80130.9,36127173.0,288844061.0641,80038.06320818097,79983.3494066215,258.85988696287677,263.46320708342813,-4.603320120551359,0.6681514512450231,599.028571428571,False,False
BTC_USDT,2026-05-05 01:00:00+00:00,80130.9,80343.0,80031.5,80310.9,29476480.0,236398801.33589,80174.48160409048,80056.13842737228,271.39725806984643,265.0500172807118,6.3472407891346165,0.5532627732009894,591.2071428571425,False,False
BTC_USDT,2026-05-05 02:00:00+00:00,80310.9,80871.0,80258.2,80514.3,37782709.0,304334553.54848,80344.39080204524,80157.95211017845,294.3527795004484,270.9105697246591,23.44220977578925,0.7056157047842659,612.3785714285716,False,False
BTC_USDT,2026-05-05 03:00:00+00:00,80514.3,81050.0,80411.1,80836.8,37287515.0,301186690.24282,80590.59540102261,80308.80719680546,334.7099227352446,283.67044032677626,51.03948240846836,0.6967995159437789,619.2000000000002,False,False
BTC_USDT,2026-05-05 04:00:00+00:00,80836.8,80943.0,80677.9,80850.9,28101050.0,227077532.37841,80720.7477005113,80429.27226418201,363.63919538090704,299.6641913376024,63.97500404330464,0.5190607137186083,492.18571428571573,False,False
BTC_USDT,2026-05-05 05:00:00+00:00,80850.9,81278.5,80783.8,80926.2,48301768.0,391318965.76614,80823.47385025566,80539.70064991934,388.16738112457097,317.3648292949961,70.80255182957484,0.8907046288221512,451.6142857142872,False,False
BTC_USDT,2026-05-05 06:00:00+00:00,80926.2,80974.9,80748.9,80934.7,31739913.0,256608909.97242,80879.08692512783,80627.4782832706,403.63912344655546,334.619688125308,69.01943532124744,0.5741363275342406,411.43571428571573,False,False
BTC_USDT,2026-05-05 07:00:00+00:00,80934.7,81104.0,80793.6,80818.1,35289063.0,285672067.70435,80848.59346256392,80669.83866476602,401.85955833189655,348.0676621666258,53.79189616527077,0.699960610153438,378.0428571428586,False,False
BTC_USDT,2026-05-05 08:00:00+00:00,80818.1,80838.5,80675.1,80776.4,25135689.0,203053929.60055,80812.49673128195,80693.51896148469,392.5592203266133,356.9659737986233,35.593246527990004,0.5032222402805797,361.6214285714294,False,False
BTC_USDT,2026-05-05 09:00:00+00:00,80776.4,80777.0,80480.6,80550.9,32416913.0,261284825.08807,80681.69836564097,80661.82585893254,362.810417384273,358.1348625157533,4.6755548685197255,0.6588345900018175,364.3142857142863,False,False
BTC_USDT,2026-05-05 10:00:00+00:00,80550.9,80789.0,80488.0,80785.8,31887292.0,257308369.13573,80733.7491828205,80689.37566805864,354.1068205789343,357.32925412838955,-3.2224335494552747,0.6686492504007702,365.9357142857147,False,False
BTC_USDT,2026-05-05 11:00:00+00:00,80785.8,81063.0,80735.8,80970.9,42570218.0,344366108.95624,80852.32459141024,80751.93663071227,358.01816985587357,357.4670372738864,0.55113258198719,0.9962180531595566,356.9357142857137,False,False
BTC_USDT,2026-05-05 12:00:00+00:00,80970.9,81259.1,80878.4,81223.3,51433461.0,417318185.37567,81037.81229570512,80856.68404610954,377.13711108588905,361.40105203628696,15.73605904960209,1.2930917215969389,359.15000000000043,False,False
BTC_USDT,2026-05-05 13:00:00+00:00,81223.3,81656.6,81138.0,81277.0,111689696.0,909604061.84255,81157.40614785257,80950.08759141853,392.10224041328183,367.541289711686,24.560950701595857,2.86615566787919,373.50714285714326,False,False
BTC_USDT,2026-05-05 14:00:00+00:00,81277.0,81458.8,80890.0,81284.4,79248641.0,643471028.02272,81220.90307392628,81024.37923776996,399.9489686280431,374.0228254949574,25.926143133085702,1.9112290186398175,386.82142857142856,False,False
BTC_USDT,2026-05-05 15:00:00+00:00,81284.4,81640.7,81184.0,81487.8,59751336.0,487020985.98029,81354.35153696314,81127.36162937664,417.76450818516605,382.7711620329991,34.993346152166964,1.3783548002006931,397.19285714285695,False,False
BTC_USDT,2026-05-05 16:00:00+00:00,81487.8,81575.0,81002.8,81245.1,58238398.0,473461766.85429,81299.72576848157,81153.52571173738,407.60101914090046,387.7371334545794,19.863885686321055,1.3163334513481486,394.2928571428565,False,False
BTC_USDT,2026-05-05 17:00:00+00:00,81245.1,81420.0,81134.0,81223.5,31285182.0,254286483.25486,81261.61288424078,81169.07555357352,393.27006881686975,388.8437205270375,4.426348289832276,0.6920533389802138,369.08571428571406,False,False
BTC_USDT,2026-05-05 18:00:00+00:00,81223.5,81566.1,81223.5,81463.7,33474955.0,272588584.27186,81362.65644212038,81234.54765277941,396.721659659117,390.4193083534534,6.302351305663592,0.7547533193515027,374.62142857142834,False,False
BTC_USDT,2026-05-05 19:00:00+00:00,81463.7,81636.4,81351.3,81554.3,36071000.0,294089153.95931,81458.47822106018,81305.60372993954,402.1322033713077,392.76188735702425,9.370316014283446,0.8185478490285015,359.64999999999935,False,False
BTC_USDT,2026-05-05 20:00:00+00:00,81554.3,81729.3,81457.7,81609.4,64009200.0,522305201.87047,81533.93911053009,81373.1140121752,406.1839717683615,395.44630423929175,10.737667529069768,1.4592176754727082,362.9071428571427,False,False
BTC_USDT,2026-05-05 21:00:00+00:00,81609.4,81751.2,81266.5,81363.4,49787088.0,405713885.36831,81448.66955526505,81370.95534280292,385.1056253926072,393.37816846995486,-8.272543077347677,1.100035609190273,375.35714285714283,False,False
BTC_USDT,2026-05-05 22:00:00+00:00,81363.4,81565.5,80755.6,81070.5,60920725.0,494513936.69074,81259.58477763252,81304.18748884671,340.8373411906068,382.8700030140853,-42.03266182347846,1.316491700673713,421.5357142857143,False,False
BTC_USDT,2026-05-05 23:00:00+00:00,81070.5,81176.9,80739.1,80861.9,43645704.0,353192043.85618,81060.74238881626,81205.90138021411,285.6295704774675,363.42191650676176,-77.79234602929427,0.9201750984536424,431.63571428571385,False,False
BTC_USDT,2026-05-06 00:00:00+00:00,80861.9,81225.5,80680.1,80980.4,46210301.0,374125106.43306,81020.57119440813,81155.78996238875,248.57357267683255,340.45224774077593,-91.87867506394338,0.9677577389402692,449.0928571428563,False,False
BTC_USDT,2026-05-06 01:00:00+00:00,80980.4,81489.7,80942.7,81390.3,29780247.0,241889175.26633,81205.43559720406,81207.90330408014,249.40692399912223,322.2431829924452,-72.83625899332299,0.6120654971282009,464.7928571428565,False,False
BTC_USDT,2026-05-06 02:00:00+00:00,81390.3,81397.1,81000.0,81319.5,26232655.0,212981496.61395,81262.46779860204,81232.70256984011,241.56972718324687,306.10849183060554,-64.53876464735868,0.5496137985705792,465.9642857142847,True,False
BTC_USDT,2026-05-06 03:00:00+00:00,81319.5,81716.3,81309.7,81536.0,29539596.0,240767046.21823,81399.23389930102,81300.10199876453,249.94719717442058,294.8762328993686,-44.929035724947994,0.6224905296590638,457.9642857142847,False,False
BTC_USDT,2026-05-06 04:00:00+00:00,81536.0,81599.0,81223.9,81294.6,23221766.0,189044494.55438,81346.9169496505,81298.87933237241,234.4053608749091,282.7820584944767,-48.37669761956761,0.49233689000638553,444.1285714285706,False,False
BTC_USDT,2026-05-06 05:00:00+00:00,81294.6,81307.3,81010.0,81277.9,23741716.0,192753202.88626,81312.40847482525,81294.21725851187,218.2252286074945,269.8706925170803,-51.64546390958577,0.5043839706658229,432.74285714285674,False,False
BTC_USDT,2026-05-06 06:00:00+00:00,81277.9,81474.5,81154.9,81431.7,23399591.0,190303051.98649,81372.05423741262,81324.76897884256,215.3305354793847,258.96266110954116,-43.63212563015645,0.5017392123543235,414.7000000000002,False,False
BTC_USDT,2026-05-06 07:00:00+00:00,81431.7,81571.1,81269.5,81332.7,24669493.0,200907969.42178,81352.37711870631,81326.53142798865,202.71126837923657,247.71238256348025,-45.001114184243676,0.5338264236648079,415.8142857142863,False,False
BTC_USDT,2026-05-06 08:00:00+00:00,81332.7,81943.0,81278.9,81903.6,54030010.0,441340809.76046,81627.98855935317,81454.76888843562,236.05615861840488,245.3811377744652,-9.324979156060323,1.1922538805288638,438.77857142857204,False,False
BTC_USDT,2026-05-06 09:00:00+00:00,81903.6,82016.8,81625.4,81959.3,57410134.0,469925030.79906,81793.64427967658,81566.8869132277,263.93427879303636,249.09176597817947,14.842512814856889,1.2632224992582077,446.37142857143044,False,False
BTC_USDT,2026-05-06 10:00:00+00:00,81959.3,82350.0,81925.6,82242.0,74461427.0,611583773.42031,82017.82213983829,81716.91204362155,305.31987974133517,260.33738873081063,44.98249101052454,1.74246490628619,457.2857142857153,False,False
BTC_USDT,2026-05-06 11:00:00+00:00,82242.0,82839.9,82218.5,82485.4,90373174.0,746002587.48896,82251.61106991913,81887.68714503897,353.681591256478,279.0062292359441,74.6753620205339,2.126726556214153,467.0500000000008,False,False
BTC_USDT,2026-05-06 12:00:00+00:00,82485.4,82508.7,82123.9,82188.0,49422222.0,406799411.88736,82219.80553495957,81954.42333503031,363.8170451072947,295.9683924102142,67.84865269708047,1.1225914689823397,436.68571428571573,False,False
BTC_USDT,2026-05-06 13:00:00+00:00,82188.0,82188.0,81545.9,81621.4,75862065.0,621113860.62279,81920.60276747978,81880.41814946802,322.41300416298327,301.25731476076805,21.155689402215216,1.7405820172077386,451.27857142857414,False,False
BTC_USDT,2026-05-06 14:00:00+00:00,81621.4,81934.6,81075.8,81471.5,92371548.0,753030377.95787,81696.05138373989,81789.54744958624,274.34188371757045,295.87422855212856,-21.532344834558103,2.0162669679748926,473.66428571428906,False,False
BTC_USDT,2026-05-06 15:00:00+00:00,81471.5,81780.0,81263.4,81656.5,48690969.0,397207157.36589,81676.27569186995,81759.98134967819,248.31075648864498,286.36153413943185,-38.05077765078687,0.9986255768647657,471.4928571428609,False,False
BTC_USDT,2026-05-06 16:00:00+00:00,81656.5,81855.2,81380.9,81575.4,51827726.0,422968980.43562,81625.83784593496,81718.96327197192,218.61673080797482,272.81257347314045,-54.19584266516563,1.0493783101708847,477.0071428571464,False,False
BTC_USDT,2026-05-06 17:00:00+00:00,81575.4,81659.2,81336.8,81401.5,33350031.0,271682373.46155,81513.66892296748,81648.41587820038,178.98845734524366,254.0477502475611,-75.05929290231745,0.6836837638675449,470.99285714285986,False,False
BTC_USDT,2026-05-06 18:00:00+00:00,81401.5,81520.9,81218.8,81300.1,40739265.0,331486309.06782,81406.88446148374,81571.01234971141,137.81202135770582,230.80060446959007,-92.98858311188425,0.8494770065216365,465.7785714285731,False,False
BTC_USDT,2026-05-06 19:00:00+00:00,81300.1,81470.0,81141.7,81416.5,37963242.0,308680077.97337,81411.69223074187,81536.67627199777,113.26624363119481,207.29373230191104,-94.02748867071622,0.8086062867135223,467.9928571428588,False,False
BTC_USDT,2026-05-06 20:00:00+00:00,81416.5,81655.4,81251.7,81378.5,44050992.0,358736180.62305,81395.09611537094,81501.5259893316,89.7130987613491,183.77760559379865,-94.06450683244955,0.9439863965816042,474.000000000001,False,False
BTC_USDT,2026-05-06 21:00:00+00:00,81378.5,81579.3,81248.9,81494.7,35598668.0,289933318.16269,81444.89805768547,81500.00910281346,79.50692430479103,162.92346933599714,-83.41654503120611,0.7646272197742608,476.05714285714413,False,False
BTC_USDT,2026-05-06 22:00:00+00:00,81494.7,81502.7,81191.8,81295.8,40782735.0,331565277.643,81370.34902884273,81454.62930218824,54.73790529403777,141.28635652760525,-86.54845123356748,0.870536554058461,450.8285714285718,False,False
BTC_USDT,2026-05-06 23:00:00+00:00,81295.8,81405.1,80935.8,81390.1,53258502.0,432718890.90711,81380.22451442137,81440.28945725753,42.230692048658966,121.475223631816,-79.24453158315703,1.1194565518252915,456.39285714285717,False,False
BTC_USDT,2026-05-07 00:00:00+00:00,81390.1,81443.8,80926.1,80966.9,46114755.0,374592382.02968,81173.56225721068,81335.0918000892,-1.809212255262537,96.8183364544003,-98.62754870966283,0.9457251803223362,463.05714285714305,False,False
BTC_USDT,2026-05-07 01:00:00+00:00,80966.9,81238.6,80778.0,81121.2,31747699.0,257367272.96417,81147.38112860534,81287.56028895827,-23.983961071673548,72.65787694918552,-96.64183802085907,0.6361510476917281,451.57142857142964,False,False
BTC_USDT,2026-05-07 02:00:00+00:00,81121.2,81134.2,80834.9,81076.4,28105196.0,227531289.40581,81111.89056430267,81240.63578030087,-44.65780745408847,49.19474006853073,-93.8525475226192,0.5586824103656828,445.46428571428675,False,False
BTC_USDT,2026-05-07 03:00:00+00:00,81076.4,81076.5,80784.7,80797.4,26012212.0,210527120.94043,80954.64528215132,81142.13894023401,-82.60275481974531,22.83524109087552,-105.43799591062083,0.5146704348471592,420.442857142858,False,False
BTC_USDT,2026-05-07 04:00:00+00:00,80797.4,80958.7,80678.6,80940.0,26738982.0,216162170.2727,80947.32264107566,81097.21917573755,-100.01486167524126,-1.7347794623478379,-98.28008221289343,0.5283482824903103,379.10714285714283,False,False
BTC_USDT,2026-05-07 05:00:00+00:00,80940.0,81138.8,80930.2,81047.4,17488457.0,141718667.27368,80997.36132053784,81086.14824779588,-103.94953386485577,-22.177730342849426,-81.77180352200634,0.35513828249785945,357.10714285714283,False,False
BTC_USDT,2026-05-07 06:00:00+00:00,81047.4,81402.8,80842.4,81395.3,31133050.0,252628245.36118,81196.33066026893,81154.84863717457,-78.09493761610065,-33.36117179749967,-44.73376581860098,0.6589285129926052,363.25714285714326,True,False
BTC_USDT,2026-05-07 07:00:00+00:00,81395.3,81674.1,81350.0,81480.4,37332072.0,304360468.90224,81338.36533013446,81227.19338446911,-50.15991277602734,-36.72091999320521,-13.438992782822133,0.8281004471128222,363.3785714285727,False,False
BTC_USDT,2026-05-07 08:00:00+00:00,81480.4,81558.0,81161.2,81193.9,29565199.0,240469933.43131,81266.13266506723,81219.79485458709,-50.556575220107334,-39.48805103858564,-11.068524181521695,0.6968073034548679,370.1428571428592,False,False
BTC_USDT,2026-05-07 09:00:00+00:00,81193.9,81194.0,80810.2,80888.8,40930399.0,331510618.91472,81077.46633253362,81146.24044245662,-74.62966887037328,-46.51637460494317,-28.113294265430113,0.9877820956321699,374.10714285714494,False,False
BTC_USDT,2026-05-07 10:00:00+00:00,80888.8,80967.5,80524.7,80802.5,47131445.0,380647744.42948,80939.98316626681,81069.85367746625,-99.52420470608922,-57.11794062517238,-42.40626408091684,1.1874866244144937,376.9000000000025,False,False
BTC_USDT,2026-05-07 11:00:00+00:00,80802.5,81004.9,80737.2,80828.0,41241602.0,333556436.7088,80883.99158313341,81016.10841580709,-115.86010366905248,-68.86637323394841,-46.99373043510407,1.1018893360380193,372.4214285714302,False,False
BTC_USDT,2026-05-07 12:00:00+00:00,80828.0,81151.8,80799.3,81118.7,36973704.0,299463706.12849,81001.34579156671,81038.90654562773,-104.14879825634125,-75.92285823842698,-28.22594001791427,0.9977896073821229,375.3928571428592,False,False
BTC_USDT,2026-05-07 13:00:00+00:00,81118.7,81123.9,80210.0,80460.9,79610612.0,642072405.71574,80731.12289578335,80910.46064659934,-146.26046725484775,-89.99038004171115,-56.270087213136605,2.1923500824549027,407.15000000000146,False,False
BTC_USDT,2026-05-07 14:00:00+00:00,80460.9,80650.1,80008.0,80130.1,76684053.0,615753206.98036,80430.61144789169,80737.04716957727,-203.9757581539161,-112.78745566415215,-91.18830248976396,1.9852993659488836,416.0357142857164,False,False
BTC_USDT,2026-05-07 15:00:00+00:00,80130.1,80242.3,79657.2,79861.6,67421948.0,538951630.75313,80146.10572394585,80542.50335411566,-268.28858426395163,-143.88768138411206,-124.40090287983958,1.667903168466306,424.9285714285735,False,False
BTC_USDT,2026-05-07 16:00:00+00:00,79861.6,79986.2,79670.8,79760.6,42939963.0,342698764.63462,79953.35286197293,80368.74705320108,-323.6756863813498,-179.8452823835596,-143.8304039977902,1.0249151722641503,426.0785714285729,False,False
BTC_USDT,2026-05-07 17:00:00+00:00,79760.6,80094.7,79465.0,80053.2,53185242.0,424271685.05318,80003.27643098647,80298.62548582305,-340.04021725531493,-211.88426935791068,-128.15594789740425,1.271140697721951,450.21428571428675,False,False
BTC_USDT,2026-05-07 18:00:00+00:00,80053.2,80235.0,79952.7,80160.1,40040612.0,320775338.44259,80081.68821549324,80267.84204452904,-340.45869338444027,-237.5991541632166,-102.85953922122366,0.9372826272415133,450.37142857143044,False,False
BTC_USDT,2026-05-07 19:00:00+00:00,80160.1,80175.6,79885.9,80090.6,32352851.0,258935839.40298,80086.14410774663,80228.45492352259,-342.4508476920455,-258.56949286898237,-83.88135482306313,0.7579835956909391,456.164285714288,False,False
BTC_USDT,2026-05-07 20:00:00+00:00,80090.6,80331.6,79809.3,79838.3,45543470.0,364362557.12848,79962.22205387332,80141.75382940646,-360.23557431260997,-278.90270915770793,-81.33286515490204,1.0938088766474088,453.442857142859,False,False
BTC_USDT,2026-05-07 21:00:00+00:00,79838.3,79888.0,79600.8,79683.7,46383018.0,369983280.03498,79822.96102693665,80039.96408953835,-382.3969917582144,-299.6015656778093,-82.79542608040515,1.114736875863192,450.80714285714413,False,False
BTC_USDT,2026-05-07 22:00:00+00:00,79683.7,79946.3,79531.8,79872.0,49098122.0,391709870.57013,79847.48051346833,80002.6387363076,-380.3810425573756,-315.7574610537225,-64.6235815036531,1.1595962503160389,452.07142857142964,False,False
BTC_USDT,2026-05-07 23:00:00+00:00,79872.0,80026.3,79820.0,79970.6,36412316.0,291051650.34588,79909.04025673417,79995.51901712814,-366.601241416487,-325.92621712627545,-40.67502429021158,0.8391800355270925,439.3928571428582,False,False
BTC_USDT,2026-05-08 00:00:00+00:00,79970.6,80089.5,79686.7,79796.4,31617468.0,252737035.40452,79852.72012836707,79951.27034665522,-365.5236052928085,-333.8456947595821,-31.677910533226395,0.7200458157981428,436.5357142857153,False,False
BTC_USDT,2026-05-08 01:00:00+00:00,79796.4,79861.1,79571.5,79697.4,22596549.0,180133532.25459,79775.06006418353,79894.85471406518,-368.4112282125134,-340.75880145016833,-27.652426762345044,0.5117635011427086,438.10000000000167,False,False
BTC_USDT,2026-05-08 02:00:00+00:00,79697.4,79715.2,79297.8,79449.7,44243223.0,351674851.13471,79612.38003209177,79795.93144427292,-386.2347364463203,-349.85398844939874,-36.38074799692157,0.9962516790889852,442.7357142857155,False,False
BTC_USDT,2026-05-08 03:00:00+00:00,79449.7,79634.6,79150.0,79539.9,29078282.0,230964608.97321,79576.14001604589,79739.03556776783,-388.60204647056526,-357.603600053632,-30.998446416933234,0.6452492446199066,412.07142857143066,False,False
BTC_USDT,2026-05-08 04:00:00+00:00,79539.9,79720.5,79506.5,79619.0,17527323.0,139551368.30421,79597.57000802294,79712.36099715275,-379.71829168649856,-362.02653838020535,-17.691753306293208,0.39252721503037596,381.4928571428588,False,False
BTC_USDT,2026-05-08 05:00:00+00:00,79619.0,79741.7,79557.0,79560.2,16883274.0,134443219.51903,79578.88500401148,79678.54744222992,-373.12140925809217,-364.24551255578274,-8.875896702309433,0.3832699243364168,352.8928571428582,False,False
BTC_USDT,2026-05-08 06:00:00+00:00,79560.2,79610.0,79370.0,79484.1,25729727.0,204521746.22242,79531.49250200574,79635.33689951216,-369.7714710676664,-365.35070425815945,-4.420766809506972,0.6004848433281021,347.5071428571443,False,False
BTC_USDT,2026-05-08 07:00:00+00:00,79484.1,79691.1,79208.2,79635.8,38414514.0,305096228.53542,79583.64625100288,79635.43981073168,-350.83153121967916,-362.4468696504634,11.61533843078422,0.9194877584381964,337.0214285714309,False,False
BTC_USDT,2026-05-08 08:00:00+00:00,79635.8,79951.5,79626.0,79849.2,28242629.0,225315710.20657,79716.42312550143,79682.94207501353,-314.97110505709134,-352.951716731789,37.980611674697684,0.67830908736771,340.10714285714494,True,False
BTC_USDT,2026-05-08 09:00:00+00:00,79849.2,80022.2,79750.0,79826.4,29624427.0,236616891.00801,79771.41156275071,79714.8216138994,-285.10471868971945,-339.3823171233752,54.277598433655726,0.7190349561824851,338.8571428571439,False,False
BTC_USDT,2026-05-08 10:00:00+00:00,79826.4,80224.0,79736.0,80160.0,41912940.0,335255566.79028,79965.70578137535,79813.75014414398,-231.84410579575342,-317.87467485785083,86.03056906209741,1.0829951048837998,336.4071428571437,False,False
BTC_USDT,2026-05-08 11:00:00+00:00,80160.0,80285.9,80085.4,80179.8,37446529.0,300295512.45046,80072.75289068767,79895.09455655643,-185.89412012901448,-291.4785639120836,105.5844437830691,1.0130980176287225,330.21428571428675,False,False
BTC_USDT,2026-05-08 12:00:00+00:00,80179.8,80455.3,79922.0,79987.7,52188834.0,418421516.88616,80030.22644534384,79915.67354398833,-163.09918412084517,-265.8026879538359,102.70350383299075,1.4716159316820185,338.70000000000124,False,False
BTC_USDT,2026-05-08 13:00:00+00:00,79987.7,80053.9,79507.6,79614.4,58547721.0,466657732.86544,79822.31322267192,79848.72386754648,-173.16014099057065,-247.27417856118288,74.11403757061223,1.6296724098734157,362.9857142857145,False,False
BTC_USDT,2026-05-08 14:00:00+00:00,79614.4,80415.3,79612.9,80114.3,72641506.0,581522911.42023,79968.30661133595,79907.74078586948,-139.19125943844847,-225.657594736636,86.46633529818754,2.0069934729816983,391.52857142857204,True,True
BTC_USDT,2026-05-08 15:00:00+00:00,80114.3,80173.2,79584.5,80114.7,54073033.0,431974397.23486,80041.50330566798,79953.73172234293,-110.95932933992299,-202.71794165729344,91.75861231737045,1.4295869131517147,412.89285714285717,False,False
BTC_USDT,2026-05-08 16:00:00+00:00,80114.7,80158.7,79706.0,79768.6,32748861.0,261586336.77012,79905.051652834,79912.59133960005,-115.1849188144115,-185.21133708871707,70.02641827430557,0.8416513643023106,415.41428571428594,False,False
BTC_USDT,2026-05-08 17:00:00+00:00,79768.6,80230.3,79700.1,80022.1,41919130.0,335374817.63538,79963.575826417,79936.9265974667,-96.96069496890414,-167.5612086647545,70.60051369585037,1.0953374998760144,418.6714285714282,True,True
BTC_USDT,2026-05-08 18:00:00+00:00,80022.1,80266.1,80022.1,80044.5,39256181.0,314711718.62281,80004.0379132085,79960.83179802966,-79.79059714157484,-150.0070863601186,70.21648921854376,1.0317725555253559,420.8142857142853,False,False
BTC_USDT,2026-05-08 19:00:00+00:00,80044.5,80153.2,79915.6,80144.2,28336317.0,226774594.8845,80074.11895660424,80001.5802873564,-57.47567038636771,-131.5008031653684,74.0251327790007,0.7545239908685032,424.5928571428563,False,False
BTC_USDT,2026-05-08 20:00:00+00:00,80144.2,80260.9,80046.9,80103.2,29860248.0,239394964.58675,80088.65947830211,80024.16244572164,-42.608127539555426,-113.72226804020582,71.1141405006504,0.8037443862783465,422.73571428571347,False,False
BTC_USDT,2026-05-08 21:00:00+00:00,80103.2,80226.1,80072.9,80222.1,28725491.0,230247860.87849,80155.37973915106,80068.14856889461,-20.989304767383146,-95.1756753856413,74.18637061825815,0.7750331900098195,399.1857142857137,False,False
BTC_USDT,2026-05-08 22:00:00+00:00,80222.1,80376.0,80195.2,80240.8,33097582.0,265722604.17358,80198.08986957553,80106.5155535847,-2.320548410061747,-76.60464999052539,74.28410158046364,0.88567229291178,388.84999999999957,False,False
BTC_USDT,2026-05-08 23:00:00+00:00,80240.8,80254.5,80063.8,80155.1,28162864.0,225718553.28844,80176.59493478778,80117.31209723254,5.495947863179026,-60.18453041978451,65.68047828296353,0.7650306280144966,383.028571428571,False,False
BTC_USDT,2026-05-09 00:00:00+00:00,80155.1,80200.0,80080.0,80193.3,23723282.0,190122583.68105,80184.94746739388,80134.19829784753,14.604644967679633,-45.226695342291684,59.83134030997132,0.6452337703758078,356.74285714285674,False,False
BTC_USDT,2026-05-09 01:00:00+00:00,80193.3,80405.0,80177.4,80280.1,24681115.0,198178213.84408,80232.52373369694,80166.62089832585,28.498870391806122,-30.48158219547213,58.98045258727825,0.6656762527583152,358.67857142857144,False,False
BTC_USDT,2026-05-09 02:00:00+00:00,80280.1,80444.9,80280.0,80376.0,30064843.0,241632500.45741,80304.26186684848,80213.14958758677,46.71002854015387,-15.043260048346932,61.7532885885008,0.8024428596746138,332.3642857142851,False,False
BTC_USDT,2026-05-09 03:00:00+00:00,80376.0,80520.1,80261.2,80340.4,37439776.0,300890237.35088,80322.33093342424,80241.42745701193,57.60583588099689,-0.5134408624781681,58.11927674347506,0.9935349163077892,311.83571428571514,False,False
BTC_USDT,2026-05-09 04:00:00+00:00,80340.4,80635.5,80327.1,80345.0,35612132.0,286470926.06691,80333.66546671212,80264.44357767595,65.85291187875555,12.759829685768576,53.09308219298697,0.9462587636739573,276.5499999999998,False,False
BTC_USDT,2026-05-09 05:00:00+00:00,80345.0,80446.1,80303.1,80331.3,24721235.0,198684612.34132,80332.48273335607,80279.30056041463,70.47095818036178,24.30205538468722,46.168902795674555,0.6505050532586772,244.71428571428572,False,False
