symbol,signal_timestamp,signal_close,rsi_14,rel_volume,macd,macd_signal,macd_hist,atr_pct,price_acceleration,trend_stack,persistence_1,persistence_2,persistence_3,ema_3,ema_8,ema_21,ema_50,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,split
SPY,2026-02-20T05:00:00+00:00,689.44,51.86639820193657,0.9397541739663293,-0.628205060010032,-0.15310858978852152,-0.47509647022151047,1.3191347843384282,0.007209589411326434,False,False,False,False,687.0419090221765,686.5439661077965,687.6208527675881,685.9978194557339,-0.007872870944526378,0.007698402890354172,-0.0023916662426123336,-0.02233918043631533,0.00851258714315839,-0.011347693023458616,TRAIN
SPY,2026-02-24T05:00:00+00:00,687.37,50.10616258197222,0.8971154318228279,-0.7933118248731716,-0.40858725588834544,-0.3847245689848262,1.2975960129603739,0.007297879511716232,False,True,True,True,686.0429772555442,686.0095597442225,687.1657460889157,685.9156956990455,0.004288984843654919,-0.005766945837076598,-0.014272466456081379,-0.018851247572956198,0.005100414408670595,-0.029653403657229016,TRAIN
SPY,2026-04-01T04:00:00+00:00,655.18,45.437975429299755,0.9096621099812546,-9.730559938804959,-9.090231603663666,-0.6403283351412927,1.6371182619389204,0.007783178490124776,False,True,True,True,649.3952258030024,649.2531261491853,659.0862805191352,670.3601815933665,0.014440963762230696,0.01980894922071408,0.051738407394516184,0.08524577483853513,0.05364118033801302,-0.002003325985226345,TRAIN
SPY,2026-06-15T04:00:00+00:00,754.75,60.44384641942432,1.076946638448272,4.521460696003373,6.8224326348928,-2.3009719388894263,1.3318506601050468,0.017635875793816647,True,True,True,True,746.6054115682448,743.7426783736211,741.7113179208973,726.7187082619686,-0.005261414087866845,-0.010337287124776329,-0.0277383871181498,-0.010469816446888824,0.001179510966801578,-0.02948777417003512,TRAIN
SPY,2026-06-30T04:00:00+00:00,746.65,55.08791624760378,0.7505730248037391,0.6588004106710059,1.8371684395894232,-1.1783680289184173,1.4876926462006466,0.007815241746078838,False,True,True,True,741.5619388784846,739.5973518534436,740.289950681743,730.9956336672783,0.000939641459665852,0.008463484861704895,0.0004228386568496667,0.013161692160034377,0.009980334646594091,-0.007268797862986953,TEST
SPY,2026-07-31T04:00:00+00:00,746.79,52.892616383023785,1.2739815217182784,-0.8392220509456365,-0.053727183072023454,-0.7854948678736131,1.1200318314768163,0.006957647344363105,False,True,True,True,742.5348729770037,741.5162707387285,743.1039648477624,739.0264742222633,0.010980800277522018,0.027085084524143044,0.03158147540327416,0.035770990940506175,0.03645145365515212,-0.00037358737274673093,TEST
RTX,2026-01-27T05:00:00+00:00,201.17,66.75301923085652,3.8370317499725695,4.631802134907474,4.699619207097255,-0.06781707218978106,2.4710798968889134,0.03695876288659794,True,True,True,True,198.2050770823,196.82764114030783,192.5108574850154,185.13652340152902,-0.011011904761904723,-0.005605158730158655,0.009424603174603252,-0.03189484126984132,0.018055555555555713,-0.02083333333333326,TRAIN
RTX,2026-02-12T05:00:00+00:00,201.44,60.053673181505125,1.1534603234276968,2.4382913568104243,3.1690660024071247,-0.7307746455967004,2.529111823442642,0.024618514750762932,True,True,True,True,198.91288454030328,198.16978994472686,196.56472774389195,190.27757260608573,-0.0061602662824779,0.017387848377962145,0.01733816881116801,0.006209945849272147,0.025808534949575357,-0.013463162601222045,TRAIN
RTX,2026-03-02T05:00:00+00:00,212.175,66.92622817564143,1.7972530854251156,2.5335350265440866,2.3933658705651863,0.14016915597890023,2.27793768620916,0.04757085020242924,True,True,True,True,206.22113422096695,202.94983273398176,200.5114701767833,194.63921738927274,-0.026264912528881967,-0.03857216956665255,-0.017824303296081534,-0.028056773706794824,0.01056255010138174,-0.05533550242844332,TRAIN
RTX,2026-04-02T04:00:00+00:00,196.21,47.43150095013499,1.0318230571377993,-2.4803471609871792,-1.7524044530335954,-0.7279427079535838,2.359534609419936,0.008169766724899885,False,True,True,True,194.55398542894534,194.28949446870647,197.36830607161536,197.1762764489304,0.013072562937241461,0.03886023591890919,0.02951539600674047,0.0030894142879027697,0.04846039932594581,-0.003855384772506909,TRAIN
RTX,2026-05-11T04:00:00+00:00,178.63,41.66150757782907,0.9053824774585528,-5.365088046478178,-5.79578247413573,0.43069442765755195,2.4435984996921025,0.014712565326062244,False,True,True,False,177.29705093792057,176.70418843156628,181.45560612574582,188.17401917908583,0.004210171775008487,-0.012939261255192402,-0.012209498147524367,0.004939934882676633,0.009936005389019842,-0.04128775120691586,TRAIN
RTX,2026-05-22T04:00:00+00:00,177.05,44.92430022479269,0.6947510969941727,-3.2930591681106023,-4.17568408242355,0.8826249143129479,2.033727357082342,0.005851607771844014,False,True,True,True,176.22821689636314,175.8480834772561,178.1596913508442,184.42484610675945,0.006126004608553837,0.00553588489855561,-0.020626088911369744,0.0036531220142752563,0.020120272017085217,-0.021075703928511214,TRAIN
RTX,2026-06-04T04:00:00+00:00,179.48,51.764692019127246,1.0769220940564088,-1.7483259459832539,-2.4201513059506543,0.6718253599674004,2.248758317679647,0.03974047039740469,False,True,True,True,176.7474149097514,176.37905700501022,177.35679667204656,182.32590416724625,0.01145443370397281,0.013912946303849871,0.02877577247583396,0.03726881600268195,0.030060904062133353,-0.011119181985807747,TRAIN
RTX,2026-07-15T04:00:00+00:00,195.88,58.77243627879143,0.9816130343138799,3.7486321059845977,3.7898893652961507,-0.041257259311552996,1.9864567227748753,0.011202312735532516,True,False,False,False,195.42288147782844,195.19827564537582,191.6230251978187,187.92956675032397,-0.005653619851624381,-0.005167562036326401,-0.0036838066001534386,0.10222563315425948,0.014684062420056376,-0.026349449987208895,TEST
RTX,2026-07-23T04:00:00+00:00,209.09,71.7287121679857,2.6040711750464234,3.550727386931726,3.2475038002112595,0.30322358672046645,2.434016793861836,0.07374313151543177,True,True,True,True,201.72871689809108,197.72958050169788,194.08479758123974,189.84222671991034,0.010491585368748169,0.037432647345059245,0.01770751738707288,0.06026727432409973,0.05039284103586583,-0.005862944764888911,TEST
AMZN,2026-01-05T05:00:00+00:00,233.005,54.972399709170666,1.5990749209597221,0.3907611478984734,-0.04402225824222601,0.4347834061406994,1.7911939351393433,0.028765066890370283,True,True,True,True,231.00811538637052,230.5100987431308,229.78390527821176,229.0832685954467,0.03675805965652312,0.05982869194679963,0.06073257865966508,-0.005595489174880619,0.07140705031636019,-0.0009038867128653427,TRAIN
AMZN,2026-01-26T05:00:00+00:00,238.38,53.93114832607435,1.0553192017803354,1.4073572802366243,1.92155908214874,-0.5142018019121157,2.392938046096865,-0.0032197365670082467,True,True,True,True,237.41744861544106,237.00291306117106,236.0955860815513,233.33534942652275,0.021009805967035167,0.008241185061548029,0.013498852493219138,-0.12933444606718136,0.03388274567076999,-0.01205925307740463,TRAIN
AMZN,2026-02-25T05:00:00+00:00,210.67,42.36790336782218,0.49517950920089343,-7.243123632288899,-7.485120347778763,0.24199671548986412,3.561595996446713,0.009923298178331708,False,True,True,True,209.028950349068,208.12085068550624,214.89206227246163,222.88267173307545,-0.013100436681222849,-0.01148661477121704,0.029072527055249653,0.009255743307385655,0.032537497626732526,-0.03858932978925378,TRAIN
AMZN,2026-03-17T04:00:00+00:00,215.345,51.61222118733555,0.9850416352303982,-1.8162864572124136,-2.876667356879275,1.0603808996668613,2.5679723234809235,0.016857513870853547,False,False,False,False,213.01296502382502,212.21482519498892,212.9281208090506,218.27195042439388,-0.01907433380084156,-0.040158952781673696,-0.0309490416082282,-0.025759700794763973,0.005329593267882071,-0.044787283777466214,TRAIN
AMZN,2026-03-25T04:00:00+00:00,211.715,49.39744205539324,0.7740488131964882,-1.9020496920141454,-2.2779955962257334,0.375945904211588,2.4008016167286854,0.02139617908143565,False,False,False,False,209.91614007849728,209.82693205711502,211.19225308868877,216.26877469032144,-0.014386781254451364,-0.04589050852286225,-4.74811262524133e-05,0.10882674137030524,0.014078153933811288,-0.05438963012202658,TRAIN
AMZN,2026-04-01T04:00:00+00:00,210.6,50.43699705673185,0.9126582411474125,-2.227971472608772,-2.442765023161052,0.21479355055228,2.6522859856193173,0.010605115408608867,False,True,True,True,208.02300437745305,207.28028818581066,209.10516115310602,214.31678998562177,0.01397823458282943,0.0341475211608222,0.12952841596130593,0.20776299879081028,0.1308343409915358,-0.00880290205562273,TRAIN
AMZN,2026-05-13T04:00:00+00:00,270.145,67.36303706276226,1.2551155613275204,10.438120538492626,11.68726780897691,-1.2491472704842845,2.700137227890839,0.016193951248871574,True,False,False,False,269.1945128925759,268.88253981226165,260.0676471691331,244.31464750225138,-0.007023411371237631,-0.016053511705685808,-0.015235971757710964,0.018134522482348592,0.0061872909698994505,-0.05163507989594951,TRAIN
AMZN,2026-05-21T04:00:00+00:00,268.5,60.944274896762735,0.8340290455140865,6.127354466385896,8.349118255923514,-2.2217637895376185,2.363394519819098,0.013207547169811429,True,True,False,False,266.1106955139465,265.93647777716205,262.1738002073499,248.70025570605176,-0.00887755671772339,0.011892575980346765,0.007276990936331051,-0.08376914630287902,0.022426532169511182,-0.024436545011259803,TRAIN
AMZN,2026-05-27T04:00:00+00:00,271.85,62.71828314437152,0.9570688280958168,5.36384410594809,6.921766753986715,-1.557922648038625,2.280406736908484,0.0248049157462209,True,True,True,False,268.79008693924334,267.1802357716963,263.61709256750555,250.86842981629454,0.006262051234964705,-0.040675787347351,-0.0818473969332475,-0.12599393995041774,0.008832981360756609,-0.09018455605545861,TRAIN
AMZN,2026-06-30T04:00:00+00:00,238.23,44.91088243739512,1.1886083407517896,-5.8471011097173005,-5.692231314950783,-0.1548697947665172,3.542944693303592,-0.007871064467766198,False,True,True,True,236.865200222741,236.5337943358414,242.39933002382716,245.77717833622094,0.008279457768509024,0.0183941605839415,0.016058394160583855,0.0633576642335767,0.038227320125130415,-0.020125130344108344,TEST
AMZN,2026-07-31T04:00:00+00:00,271.465,67.93702432066871,2.84410838533395,-0.5918498233378386,-1.814164289932796,1.2223144665949575,3.3706002615438475,0.1514952279957582,False,True,True,True,252.0539847183705,243.26565883430257,242.70088118899142,244.28806536405042,0.020234119717045473,-0.021077956120507002,-0.014812021975654455,-0.05691407231857526,0.031150131063952147,-0.027864555280261327,TEST
XOM,2026-01-08T05:00:00+00:00,122.9,58.13739635901247,1.5072479576727684,1.3298195179203844,1.1272782792408893,0.20254123867949514,1.908927118447053,0.03721833066081537,True,True,True,True,121.64488114712292,121.18345583479194,119.75130155807601,117.99633837920284,0.011609027439519304,0.026952427342100904,0.04846566000974173,0.09563240785841853,0.06924825458678363,-0.0049521026140608715,TRAIN
XOM,2026-02-18T05:00:00+00:00,150.655,65.50403776272698,1.0808531421937162,6.106054479810808,6.339002261010017,-0.23294778119920867,2.7845076499286447,0.030190098468271254,True,True,False,False,149.37631893571378,148.7583041694246,143.18138090787286,133.93656750002776,-0.009126124351651388,-0.009848335631278293,-0.021272404963561198,-0.01601995929354605,0.006696868229269404,-0.03837568117654777,TRAIN
XOM,2026-02-23T05:00:00+00:00,150.81,62.8753878403605,0.71152928277844,5.310161758588521,5.943978735377768,-0.6338169767892472,2.7115481163621196,0.023828920570264644,True,True,True,False,149.76703986696424,149.25278234583354,144.79668738382634,135.7165802731285,-0.008929757004381922,-0.013676802549462241,0.023702031602708784,-0.0019253751161864008,0.05683176205019258,-0.02549462222812382,TRAIN
XOM,2026-02-27T05:00:00+00:00,152.59,63.867112853890454,0.7931704914007897,4.354570124218753,5.113956757636615,-0.7593866334178614,2.5275481448887285,0.027127086698976788,True,True,True,True,150.75887749168527,149.85239756322912,146.4431229996765,137.81716268668316,-0.030434509212098337,-0.05759919512041756,-0.049267433817518747,-0.01817267182292659,0.0009432182607056472,-0.06992391372696982,TRAIN
XOM,2026-03-12T04:00:00+00:00,153.52,60.90004658453214,0.7803206527840831,2.770064516835788,3.420397289951755,-0.6503327731159669,2.605988982356883,0.01313271299412655,True,True,True,True,151.98474390135095,151.13522036449217,149.18462319383,141.8692819450863,0.014554905782975913,0.03226120857699799,0.027387914230019517,0.07498375568550997,0.04249512670565303,-0.005815464587394459,TRAIN
XOM,2026-04-29T04:00:00+00:00,154.65,52.810975996037854,0.9667664292349263,-1.6979392004337228,-1.6413973149904924,-0.056541885443230466,2.5483811371299265,0.02723347725008307,False,True,True,True,152.14001907878378,150.8711256975858,152.65765117501235,151.47648209887802,0.01364739846466767,0.00879207401089177,-0.02486713470244728,-0.005183386916868926,0.021455285086280584,-0.03470900859523651,TRAIN
XOM,2026-05-13T04:00:00+00:00,151.62,49.91063946614189,0.8800384463604668,-1.241138879555848,-1.3557191889302347,0.11458030937438668,2.5870597546497804,0.006438765350149422,False,True,True,True,150.51527345613164,150.11095925612,151.2388700897776,151.17294914363504,0.008083140877598094,0.05892444737710312,0.03130979874628825,-0.030089079511712358,0.07997360607060355,-0.0017815902342461776,TRAIN
XOM,2026-06-03T04:00:00+00:00,152.74,51.34815180168031,0.8966664905275528,-0.8439929715818835,-0.5240330137919477,-0.3199599577899358,2.722413438335922,0.02054588581164607,False,True,True,True,150.84302369833108,150.58175284619594,151.64753206957676,151.73017369297122,0.004491116835083631,0.002906016775642284,-0.004821346014133754,-0.07014067763027543,0.015652863086982327,-0.023875569645333883,TRAIN
XOM,2026-07-07T04:00:00+00:00,141.635,48.70521615496332,1.090714834193372,-3.18716959406936,-3.5234890517135824,0.33631945764422255,1.8352001371735205,0.03799926713081714,False,True,True,True,139.09987562013237,138.2202558376982,140.96143702327274,145.27952777568703,-0.01725520270505798,-0.03210513473001697,0.011608045456129812,0.05762191933628458,0.014431624080593952,-0.04402691114442081,TEST
XOM,2026-08-10T04:00:00+00:00,159.785,64.92847572899457,0.9809927381038147,2.9378384986777064,2.8659005465750975,0.07193795210260889,2.6128860656507222,0.04482442947753862,True,True,True,True,156.6264981460497,155.14882182709843,152.22618089416892,149.48893334071266,0.0008142557389370086,-0.0064200933262347215,0.011744073157746282,0.027653377595440176,0.017882308728195184,-0.01387366509035104,TEST
TSLA,2026-01-22T05:00:00+00:00,449.33,51.921423848909086,1.1721840050231904,-4.457323245730663,-3.0543937571281274,-1.4029294886025356,3.440201442783063,0.04163479147831328,False,True,True,False,439.7909320669221,438.7041634667173,444.34667114796787,444.8338846853765,0.0036201926300030163,-0.0370287604192272,-0.06943171914456192,-0.1123488793045655,0.011039352834700145,-0.07329772732351558,TRAIN
TSLA,2026-02-10T05:00:00+00:00,425.25,48.07735507808012,0.7857033934316292,-8.558221424108183,-8.009691838712701,-0.5485295853954817,3.6824556983287153,0.019295302013422777,False,True,True,False,419.05015392237146,418.1415953065266,426.8472568340632,435.2659558182845,-0.0017715617715617915,-0.02692307692307694,-0.04111888111888107,-0.027109557109557092,0.016946386946386838,-0.06634032634032627,TRAIN
TSLA,2026-02-25T05:00:00+00:00,417.37,48.1589320965471,0.9703138783739735,-6.752097830432433,-7.362583016274652,0.6104851858422187,3.3675156336104677,0.01941771286209759,False,False,False,False,412.5101856971898,412.17974271896725,418.03901294128343,427.93767899179863,-0.01624459617306684,-0.02853943137892412,-0.022289657165564858,-0.017761882398275586,0.0034801247546452085,-0.07180617270570666,TRAIN
TSLA,2026-03-11T04:00:00+00:00,407.84,48.156803232069535,0.9082725023815196,-6.335833800426315,-7.108635088989416,0.7728012885631017,3.3367427002185748,0.021668879480948755,False,False,False,False,403.5841994000949,402.9182883134438,408.1591578397885,419.38762045583553,-0.024617283950617352,-0.023111111111111193,-0.030123456790123404,-0.046987654320987615,0.003209876543209811,-0.03703703703703709,TRAIN
TSLA,2026-04-14T04:00:00+00:00,364.16,45.85074324798114,0.7797491735189176,-12.442547818260834,-12.879287217208795,0.4367393989479602,4.111320769520466,0.033180599492148355,False,True,True,True,357.1868620913267,356.0569094837804,367.375723953353,387.80386606162506,0.06884798909338796,0.09243353783231067,0.05336059986366726,0.025521472392638023,0.11596455351056578,-0.011561008861622368,TRAIN
TSLA,2026-04-30T04:00:00+00:00,381.62,51.82839100810766,0.7105624659734608,-0.30996666211990487,-1.598169954299452,1.2882032921795472,3.7752588588498663,0.02367252779677842,False,True,True,True,378.34262862844025,378.33055870246767,377.2248098653606,385.96255836915947,0.02027706328585044,0.016568958988888882,0.07541552964524922,0.15737246863126564,0.08574338351460398,-0.008682709005209621,TRAIN
TSLA,2026-05-22T04:00:00+00:00,425.95,58.28235862565766,0.9829124016613203,10.168644306243891,10.821359865709667,-0.6527155594657756,4.256955041671557,0.019543545124884654,True,True,True,True,421.1286708469945,419.7882415592755,410.4776429467733,401.35546734746356,0.008209302325581369,0.028000000000000025,-0.033627906976744115,-0.04895348837209301,0.036186046511627934,-0.03369767441860472,TRAIN
TSLA,2026-06-15T04:00:00+00:00,411.22,50.58775795538277,0.9315582034272069,-1.7024114062560898,1.41445166882763,-3.11686307508372,4.29688314214845,0.011511782358439637,False,False,False,False,406.12067653414454,405.64594266255256,410.1232639898151,406.54693713823,0.001534235727895794,-0.008957956991908156,-0.055863502511692364,0.04023656925094654,0.026032515899136355,-0.061913835341862455,TRAIN
TSLA,2026-06-29T04:00:00+00:00,411.66,53.97431202201189,1.2312263108548853,-5.8418394804619425,-4.669392980197709,-1.1724465002642335,4.485150713834578,0.08617414248021116,False,True,True,True,395.4433021026058,392.4781499060035,399.26742504411015,402.0675490542406,0.03287550062655109,-0.034816580259957264,-0.009803680680115057,-0.02659770510331949,0.06353964470871531,-0.043367158898253155,TRAIN
TSLA,2026-07-09T04:00:00+00:00,406.51,50.867913532008686,0.7082266414108526,-0.5759372532505722,-1.66693637299443,1.0909991197438578,5.0588282839642,0.032118011476159,False,True,False,False,403.6272914226766,403.5850262688384,403.31651891139563,403.58606244253406,-0.008992150095997409,-0.03719590735655087,-0.049687705057476994,-0.2233698690062459,0.003937103555544663,-0.06347971905606731,TEST
TSLA,2026-08-07T04:00:00+00:00,328.485,41.399687955939804,0.9993828013039279,-19.75429076673646,-20.778522099928715,1.0242313331922546,4.518688611569561,0.027880779159821678,False,True,True,True,324.50754208435603,323.3574357872103,341.3454610531468,367.0728805181603,0.012888018122818812,0.0024490295720318578,0.048031592481479146,0.1105736851772483,0.0753076593399864,-0.00896957080756755,TEST
BAC,2026-01-02T05:00:00+00:00,55.97,61.55355538852016,0.805365258348556,0.6663566791576017,0.6949315145917898,-0.02857483543418815,1.470813445978711,0.017636363636363672,True,True,True,True,55.608298780223784,55.494129099584775,54.889258902001146,53.845731712998834,0.01245551601423478,-0.010320284697509008,-0.0070284697508897764,-0.05747330960854102,0.024021352313167155,-0.013345195729537407,TRAIN
BAC,2026-01-30T05:00:00+00:00,53.23,47.99120465172933,1.1837606779757732,-0.6163937252485283,-0.5409488444414372,-0.07544488080709111,2.0202087974021112,0.0035822021116138636,False,True,True,True,52.86026336345439,52.66320656295569,53.3351614266906,53.59267757632783,0.01599096980528647,0.04242310224814205,0.06368168563634646,-0.011946195089831635,0.06979587997366199,-0.00376258113065564,TRAIN
BAC,2026-03-24T04:00:00+00:00,48.17,42.53651392546885,1.1329914546027218,-1.313936461324431,-1.434895268876065,0.1209588075516339,2.6446513834929863,0.013678451178451123,False,True,True,False,47.737322639364365,47.600065864722126,48.742911107679134,50.65170160984144,0.0036011935384299143,-0.033851219261240795,0.002983846074699148,0.0680111122543472,0.010597798127379265,-0.03611482662825383,TRAIN
BAC,2026-03-31T04:00:00+00:00,48.74,49.22805633166642,1.0786095262816144,-0.8745679941036002,-1.144882144635228,0.2703141505316278,2.3455360806612338,0.03197120474274828,False,True,True,True,48.077103832480134,47.864085200230065,48.450240922241484,50.16704737501565,-0.012625250501001939,0.003406813627254479,0.04008016032064132,0.08837675350701413,0.04679358717434878,-0.034869739478957995,TRAIN
BAC,2026-04-30T04:00:00+00:00,53.47,61.69185823001139,0.7978188376400608,0.7956078387354921,0.8707195961356098,-0.07511175740011766,2.1019797483234925,0.010775047258979153,True,True,False,False,53.11567048411552,52.93618845246695,52.21958849816369,51.567294879724145,-0.006347428358069562,-0.008120974516941937,-0.015495192756464049,-0.06935498926537842,0.011761411369364483,-0.02912349481937826,TRAIN
BAC,2026-05-05T04:00:00+00:00,53.13,57.10096816460502,0.6465561869936778,0.6495524525820215,0.7816531265022733,-0.1321006739202517,1.9635126777983907,0.01684210526315799,True,True,True,False,52.92008381051444,52.89948235829378,52.380404581640626,51.71430961926157,-0.006859473489061907,-0.04931405265109379,-0.058027437893956146,-0.05969595847237674,0.004727474972191281,-0.07601038190582121,TRAIN
BAC,2026-05-20T04:00:00+00:00,51.15,48.08701827488457,1.8614874925924916,-0.3393536044780987,-0.11251633261244942,-0.22683727186564928,2.202904622259459,0.008477917981072558,False,True,True,True,50.8398633221731,50.83839391308589,51.36921292332985,51.429788100467846,0.009117647058823675,0.023921568627450984,-0.003529411764705892,0.060980392156862795,0.02941176470588225,-0.007058823529411784,TRAIN
BAC,2026-05-29T04:00:00+00:00,51.61,51.2154438016128,1.0098027133440783,-0.12176810353097522,-0.1437846966290336,0.022016593098058368,1.9299969551858722,0.015545060999606397,False,True,True,True,51.37820098940895,51.303327585716275,51.41513119408807,51.44259302068219,0.004094365373367159,0.022031585104308915,0.049327354260089606,0.09163579645154996,0.059270813023981184,-0.008188730746734318,TRAIN
COST,2026-01-05T05:00:00+00:00,875.72,49.20783276000192,1.0487807048658653,-9.552772194540353,-11.553801034802817,2.001028840262464,1.490079999477982,0.02482124258346885,False,True,True,True,867.6328235813085,865.814367354036,873.0581821627148,891.1262372125733,0.018449592872112452,0.04850032638944546,0.08034906492286908,0.10382620048328528,0.08197528602022452,-0.0013399145661311396,TRAIN
COST,2026-02-03T05:00:00+00:00,978.23,64.39204365267469,1.2196639632407895,18.706406559542756,19.736173703071017,-1.029767143528261,1.774889340952536,0.01047423276761461,True,True,True,True,968.7090385750042,964.1279393765382,946.928143822493,926.5419385728386,-0.006176539309406093,0.016802625029206375,-0.0131759399412823,0.011733392931519537,0.025600130032406465,-0.015212775683939972,TRAIN
COST,2026-02-24T05:00:00+00:00,998.24,59.01534482459314,0.9642210616467111,14.717063241639949,17.52975769937675,-2.8126944577368,2.009787225516909,0.012619192533982693,True,True,False,False,993.0563109764755,992.4644427948459,981.1141106333521,955.069232263869,-0.002811536823113636,0.013546495602275499,0.009777733229759278,-0.0003357806901044258,0.022657679103916584,-0.013205703260079638,TRAIN
COST,2026-02-27T05:00:00+00:00,1011.19,61.58548608347565,1.1790412059424802,13.358330457951638,15.458646377453135,-2.1003159195014973,1.9829182872231148,0.02488242925484485,True,True,True,True,1000.7457888720595,995.9423647169166,985.3384677936529,959.9003622031641,-0.0080620431096734,-0.004139834406623688,-0.0124640175683296,-0.002581832210582613,0.00926887655676567,-0.046621360952013524,TRAIN
COST,2026-03-09T04:00:00+00:00,1004.93,56.616056910301246,1.2856898981617364,10.032217408446172,12.299794808535157,-2.2675774000889852,1.922841818406683,0.006631206739389661,True,True,False,False,1000.4704029511258,998.9357878044422,991.738903048584,968.4978624794987,-0.003387527105213173,0.0026480669111548227,0.0011991246390135046,-0.0348695452319806,0.012061195327411012,-0.016038292046805847,TRAIN
COST,2026-03-12T04:00:00+00:00,1003.38,55.50440516621381,1.1012542813710526,8.075998985891033,10.402412394950485,-2.3264134090594517,1.8553005128380369,0.011553351076699858,True,True,True,False,999.3963003688907,998.4962623003067,993.2329699839097,971.7923771615032,0.0005457702803273179,-0.011302406350781391,-0.03270652443562394,-0.027546514512527875,0.005011163483006564,-0.03665591664599366,TRAIN
COST,2026-03-27T04:00:00+00:00,984.11,49.784690370497316,0.8197039576944438,-2.181259963607772,0.5332054866178115,-2.7144654502255836,1.457081598021128,0.004204124531882902,False,True,True,True,980.4434552247894,980.2843352594246,985.1144004963976,975.3838517299739,0.006071066297255179,0.005717803919193631,0.028013706580268805,-0.01022946914757783,0.0301332808486372,-0.004355220460956932,TRAIN
COST,2026-04-20T04:00:00+00:00,997.79,51.407075665276295,1.5957269882120917,1.1160017248895429,2.631223494511083,-1.5152217696215402,1.8671621426209064,-0.0019854467255132624,False,True,True,True,995.3445911698982,995.1454611633437,995.5465153257245,986.6485001783243,0.012248512968125569,0.020853672037761894,0.004347869845710894,0.019635865900421656,0.022242574905142032,-0.0068237401745187,TRAIN
COST,2026-04-30T04:00:00+00:00,1014.45,56.935233040454676,0.8776647666015334,3.04386388348496,2.744047274797462,0.29981660868749804,1.6049161051379004,0.015801015350416225,True,True,True,True,1006.6217366842575,1003.5241783602962,1000.4935494472113,991.6499600291642,-0.003015521064301474,0.0018132544961813046,-0.002305986696230611,0.02614437053461449,0.01627494456762757,-0.0230845035723084,TRAIN
COST,2026-05-07T04:00:00+00:00,1012.41,54.33040783607279,0.8291456144608317,3.701458798083536,3.4781736222525517,0.22328517583098417,1.7103107577816448,0.01689450476601806,True,True,False,False,1008.5672417713831,1007.5491985588494,1003.9372102919019,994.9310850123205,-0.0024825676277137054,0.010583057217743885,0.029899609317046716,0.03863310419860544,0.03033480045497261,-0.02539933732258537,TRAIN
COST,2026-05-12T04:00:00+00:00,1021.75,57.15990961772142,1.0807870045578192,3.8432861643070737,3.451687748761688,0.39159841554538577,1.8000978712992424,0.02230204310327566,True,True,True,True,1012.8784052214229,1009.4399932862624,1005.532351834637,996.646092985462,0.013336341653627848,0.029336027741944992,0.07422539839806941,-0.015239431231269474,0.07559876201080051,0.0,TRAIN
COST,2026-06-10T04:00:00+00:00,983.685,46.15865847194491,0.7420448765761638,-12.772307543304692,-9.51330849506471,-3.258999048239982,2.3816059002627843,0.015773277847192846,False,False,False,False,976.9063571437886,976.6606003295776,991.8820373171218,997.9056190739606,-0.009758623841099934,-0.005189028910303928,-0.019111061466129065,-0.043543162362785215,0.01039328980371046,-0.023772048295541026,TRAIN
COST,2026-06-12T04:00:00+00:00,982.32,46.287423596741625,0.6426465368798747,-11.36479776288229,-10.342675340332455,-1.0221224225498347,2.15241178318383,0.007342384839410965,False,True,True,False,979.1765892859471,977.6588816808555,989.6307746422494,996.4374130705804,0.006110648961189513,-0.007969518645181806,-0.0230458760822011,-0.028170605210997124,0.021869961282106498,-0.03194996456850607,TRAIN
COST,2026-07-08T04:00:00+00:00,953.25,45.88546067957519,1.0597745695013305,-11.94766422120074,-13.393754318282785,1.4460900970820454,1.9729122176014386,0.0063341250989708,False,False,False,False,950.074534860066,948.5622257991565,958.6514353946329,975.3345930703539,-0.021861875374989292,-0.00784263306762667,-0.018160195422987968,-0.0066319533727607904,0.0010285420416560331,-0.027717065226707804,TEST
COST,2026-07-16T04:00:00+00:00,945.46,48.687770302183594,0.8038204495625693,-13.772735824067013,-14.569927940950624,0.7971921168836111,2.161230663229689,0.031699785030717686,False,True,True,False,932.6526489821886,931.4468261444733,943.7291501419554,964.3011285389948,-0.022585253097161306,-0.03446484689504725,-0.03794509518738809,-0.008991507155286738,0.001521959327844602,-0.04727423837103606,TEST
COST,2026-07-24T04:00:00+00:00,935.35,46.6989973058969,0.9091642621734701,-9.564814952005008,-11.65723854622161,2.0924235942166014,1.9443829277046762,0.010042654284325936,False,True,True,True,931.7066820153467,931.5882645469039,938.6644380249708,957.4804248696091,0.01198028278359442,0.036238627239323806,0.012033457585119534,0.007907092986775499,0.04967589958470486,-0.0023184213464922943,TEST
COST,2026-08-10T04:00:00+00:00,952.765,52.01896662301145,0.8397495533011414,0.2704230079714307,-1.318489954473329,1.5889129624447598,1.8387835105493706,0.005312694543804675,False,False,False,False,950.2680403720778,949.5638115856943,947.5868132060477,955.9570974853302,-0.006534778491002813,0.011996211722614003,0.00370409344417566,0.0226770493528361,0.015847627065137315,-0.013258970851310004,TEST
COST,2026-08-13T04:00:00+00:00,961.7,55.803325571925704,0.684744705689981,1.1133625514597725,-0.46071295826281994,1.5740755097225925,1.890922325049391,0.012827533911871303,False,True,True,True,955.0247550465098,951.5173215005394,948.7668769391794,955.5101816198267,-0.0025951377499117134,-0.0017958353229389212,-0.0313285029169349,,0.015191936387983551,-0.0388647829426787,TEST
